,name,scan_day,operator
6749,"BYU, Provo",2013-05-01,2
6750,"BYU, Provo",2013-05-02,5
6751,"BYU, Provo",2013-05-03,4
6752,"BYU, Provo",2013-05-06,6
6753,"BYU, Provo",2013-05-07,5
6754,"BYU, Provo",2013-05-08,5
6755,"BYU, Provo",2013-05-09,4
6756,"BYU, Provo",2013-05-10,3
6757,"BYU, Provo",2013-05-13,1
6758,"BYU, Provo",2013-05-14,3
6759,"BYU, Provo",2013-05-15,3
6760,"BYU, Provo",2013-05-16,5
6761,"BYU, Provo",2013-05-17,2
6762,"BYU, Provo",2013-05-20,5
6763,"BYU, Provo",2013-05-21,3
6764,"BYU, Provo",2013-05-22,5
6765,"BYU, Provo",2013-05-23,6
6766,"BYU, Provo",2013-05-24,3
6767,"BYU, Provo",2013-05-28,1
6768,"BYU, Provo",2013-05-29,3
6769,"BYU, Provo",2013-05-30,3
6770,"BYU, Provo",2013-05-31,5
6771,"BYU, Provo",2013-06-03,5
6772,"BYU, Provo",2013-06-04,5
6773,"BYU, Provo",2013-06-05,4
6774,"BYU, Provo",2013-06-06,7
6775,"BYU, Provo",2013-06-07,5
6776,"BYU, Provo",2013-06-10,3
6777,"BYU, Provo",2013-06-11,3
6778,"BYU, Provo",2013-06-12,4
6779,"BYU, Provo",2013-06-13,6
6780,"BYU, Provo",2013-06-14,6
6781,"BYU, Provo",2013-06-17,9
6782,"BYU, Provo",2013-06-18,13
6783,"BYU, Provo",2013-06-19,9
6784,"BYU, Provo",2013-06-20,11
6785,"BYU, Provo",2013-06-21,10
6786,"BYU, Provo",2013-06-24,10
6787,"BYU, Provo",2013-06-25,9
6788,"BYU, Provo",2013-06-26,14
6789,"BYU, Provo",2013-06-27,10
6790,"BYU, Provo",2013-06-28,6
6791,"BYU, Provo",2013-07-01,12
6792,"BYU, Provo",2013-07-02,10
6793,"BYU, Provo",2013-07-03,13
6794,"BYU, Provo",2013-07-04,2
6795,"BYU, Provo",2013-07-05,8
6796,"BYU, Provo",2013-07-08,11
6797,"BYU, Provo",2013-07-09,14
6798,"BYU, Provo",2013-07-10,8
6799,"BYU, Provo",2013-07-11,12
6800,"BYU, Provo",2013-07-12,9
6801,"BYU, Provo",2013-07-15,8
6802,"BYU, Provo",2013-07-16,7
6803,"BYU, Provo",2013-07-17,11
6804,"BYU, Provo",2013-07-18,8
6805,"BYU, Provo",2013-07-19,9
6806,"BYU, Provo",2013-07-22,8
6807,"BYU, Provo",2013-07-23,7
6808,"BYU, Provo",2013-07-24,3
6809,"BYU, Provo",2013-07-25,10
6810,"BYU, Provo",2013-07-26,9
6811,"BYU, Provo",2013-07-29,3
6812,"BYU, Provo",2013-07-30,5
6813,"BYU, Provo",2013-07-31,7
6814,"BYU, Provo",2013-08-01,8
6815,"BYU, Provo",2013-08-02,9
6816,"BYU, Provo",2013-08-05,11
6817,"BYU, Provo",2013-08-06,8
6818,"BYU, Provo",2013-08-07,7
6819,"BYU, Provo",2013-08-08,6
6820,"BYU, Provo",2013-08-09,5
6821,"BYU, Provo",2013-08-10,1
6822,"BYU, Provo",2013-08-12,7
6823,"BYU, Provo",2013-08-13,6
6824,"BYU, Provo",2013-08-14,6
6825,"BYU, Provo",2013-08-15,4
6826,"BYU, Provo",2013-08-16,5
6827,"BYU, Provo",2013-08-19,5
6828,"BYU, Provo",2013-08-20,8
6829,"BYU, Provo",2013-08-21,6
6830,"BYU, Provo",2013-08-22,7
6831,"BYU, Provo",2013-08-23,4
6832,"BYU, Provo",2013-08-26,7
6833,"BYU, Provo",2013-08-27,7
6834,"BYU, Provo",2013-08-28,6
6835,"BYU, Provo",2013-08-29,3
6836,"BYU, Provo",2013-08-30,8
6837,"BYU, Provo",2013-09-03,6
6838,"BYU, Provo",2013-09-04,6
6839,"BYU, Provo",2013-09-05,4
6840,"BYU, Provo",2013-09-06,3
6841,"BYU, Provo",2013-09-09,5
6842,"BYU, Provo",2013-09-10,3
6843,"BYU, Provo",2013-09-12,2
6844,"BYU, Provo",2013-09-13,2
6845,"BYU, Provo",2013-09-17,2
6846,"BYU, Provo",2013-09-19,1
6847,"BYU, Provo",2013-09-23,1
6848,"BYU, Provo",2013-09-24,1
6849,"BYU, Provo",2013-10-01,1
6850,"BYU, Provo",2013-10-02,1
6851,"BYU, Provo",2013-10-03,1
6852,"BYU, Provo",2013-10-08,2
6853,"BYU, Provo",2013-10-09,3
6854,"BYU, Provo",2013-10-10,3
6855,"BYU, Provo",2013-10-11,1
6856,"BYU, Provo",2013-10-14,2
6857,"BYU, Provo",2013-10-15,2
6858,"BYU, Provo",2013-10-16,2
6859,"BYU, Provo",2013-10-17,2
6860,"BYU, Provo",2013-10-18,1
6861,"BYU, Provo",2013-10-21,2
6862,"BYU, Provo",2013-10-22,2
6863,"BYU, Provo",2013-10-23,4
6864,"BYU, Provo",2013-10-24,2
6865,"BYU, Provo",2013-10-25,1
6866,"BYU, Provo",2013-10-28,2
6867,"BYU, Provo",2013-10-29,1
6868,"BYU, Provo",2013-10-30,3
6869,"BYU, Provo",2013-10-31,4
6870,"BYU, Provo",2013-11-01,1
6871,"BYU, Provo",2013-11-04,2
6872,"BYU, Provo",2013-11-05,2
6873,"BYU, Provo",2013-11-08,2
6874,"BYU, Provo",2013-11-12,1
6875,"BYU, Provo",2013-11-13,2
6876,"BYU, Provo",2013-11-14,2
6877,"BYU, Provo",2013-11-18,1
6878,"BYU, Provo",2013-11-19,1
6879,"BYU, Provo",2013-11-21,1
6880,"BYU, Provo",2013-11-25,2
6881,"BYU, Provo",2013-12-03,1
6882,"BYU, Provo",2013-12-04,1
6883,"BYU, Provo",2013-12-12,1
6884,"BYU, Provo",2014-01-02,1
6885,"BYU, Provo",2014-01-06,1
6886,"BYU, Provo",2014-01-07,1
6887,"BYU, Provo",2014-01-08,3
6888,"BYU, Provo",2014-01-09,4
6889,"BYU, Provo",2014-01-10,2
6890,"BYU, Provo",2014-01-14,1
6891,"BYU, Provo",2014-01-15,2
6892,"BYU, Provo",2014-01-16,3
6893,"BYU, Provo",2014-01-17,1
6894,"BYU, Provo",2014-01-21,3
6895,"BYU, Provo",2014-01-22,4
6896,"BYU, Provo",2014-01-23,4
6897,"BYU, Provo",2014-01-24,3
6898,"BYU, Provo",2014-01-25,1
6899,"BYU, Provo",2014-01-27,1
6900,"BYU, Provo",2014-01-31,3
6901,"BYU, Provo",2014-02-03,1
6902,"BYU, Provo",2014-02-05,4
6903,"BYU, Provo",2014-02-06,1
6904,"BYU, Provo",2014-02-07,2
6905,"BYU, Provo",2014-02-10,2
6906,"BYU, Provo",2014-02-20,1
6907,"BYU, Provo",2014-04-28,1
6908,"BYU, Provo",2014-04-29,1
6909,"BYU, Provo",2014-05-07,1
6910,"BYU, Provo",2014-05-12,1
6911,"BYU, Provo",2014-05-13,1
6912,"BYU, Provo",2014-05-14,2
6913,"BYU, Provo",2014-05-19,1
6914,"BYU, Provo",2014-05-20,2
6915,"BYU, Provo",2014-05-22,1
6916,"BYU, Provo",2014-05-27,2
6917,"BYU, Provo",2014-05-28,6
6918,"BYU, Provo",2014-05-29,3
6919,"BYU, Provo",2014-05-30,1
6920,"BYU, Provo",2014-06-02,3
6921,"BYU, Provo",2014-06-03,2
6922,"BYU, Provo",2014-06-10,1
6923,"BYU, Provo",2014-06-23,1
6924,"BYU, Provo",2014-07-01,1
6925,"BYU, Provo",2014-07-08,2
6926,"BYU, Provo",2014-08-11,1
6927,"BYU, Provo",2014-08-18,1
6928,"BYU, Provo",2014-08-19,1
6929,"BYU, Provo",2014-08-21,1
6930,"BYU, Provo",2014-09-03,1
6931,"BYU, Provo",2014-09-10,1
6932,"BYU, Provo",2014-09-16,1
6933,"BYU, Provo",2014-09-29,1
6934,"BYU, Provo",2014-10-16,1
6935,"BYU, Provo",2014-10-31,2
6936,"BYU, Provo",2014-11-03,3
6937,"BYU, Provo",2014-11-04,3
6938,"BYU, Provo",2014-11-05,3
6939,"BYU, Provo",2014-11-06,3
6940,"BYU, Provo",2014-11-07,3
6941,"BYU, Provo",2014-11-08,1
6942,"BYU, Provo",2014-11-10,2
6943,"BYU, Provo",2014-11-11,2
6944,"BYU, Provo",2014-11-12,3
6945,"BYU, Provo",2014-11-19,2
6946,"BYU, Provo",2014-11-20,1
6947,"BYU, Provo",2014-11-21,1
6948,"BYU, Provo",2014-11-22,1
6949,"BYU, Provo",2014-12-05,2
6950,"BYU, Provo",2014-12-06,1
6951,"BYU, Provo",2014-12-09,2
6952,"BYU, Provo",2014-12-10,1
6953,"BYU, Provo",2014-12-30,1
6954,"BYU, Provo",2015-02-19,3
6955,"BYU, Provo",2015-02-20,1
6956,"BYU, Provo",2015-02-24,1
6957,"BYU, Provo",2015-03-31,3
6958,"BYU, Provo",2015-04-02,1
6959,"BYU, Provo",2015-04-07,2
6960,"BYU, Provo",2015-04-10,1
6961,"BYU, Provo",2015-04-17,1
6962,"BYU, Provo",2015-04-20,1
6963,"BYU, Provo",2015-04-27,1
6964,"BYU, Provo",2015-04-28,1
6965,"BYU, Provo",2015-05-04,1
6966,"BYU, Provo",2015-05-06,1
6967,"BYU, Provo",2015-05-07,1
6968,"BYU, Provo",2015-05-08,1
6969,"BYU, Provo",2015-05-11,1
6970,"BYU, Provo",2015-05-14,2
6971,"BYU, Provo",2015-05-18,1
6972,"BYU, Provo",2015-05-20,1
6973,"BYU, Provo",2015-05-21,1
6974,"BYU, Provo",2015-06-01,1
6975,"BYU, Provo",2015-06-11,2
6976,"BYU, Provo",2015-06-16,1
6977,"BYU, Provo",2015-06-17,1
6978,"BYU, Provo",2015-06-18,2
6979,"BYU, Provo",2015-06-19,2
6980,"BYU, Provo",2015-06-22,2
6981,"BYU, Provo",2015-06-23,4
6982,"BYU, Provo",2015-06-24,3
6983,"BYU, Provo",2015-06-25,4
6984,"BYU, Provo",2015-06-26,1
6985,"BYU, Provo",2015-06-29,2
6986,"BYU, Provo",2015-06-30,3
6987,"BYU, Provo",2015-07-01,2
6988,"BYU, Provo",2015-07-02,2
6989,"BYU, Provo",2015-07-06,2
6990,"BYU, Provo",2015-07-07,2
6991,"BYU, Provo",2015-07-08,2
6992,"BYU, Provo",2015-07-09,2
6993,"BYU, Provo",2015-07-10,2
6994,"BYU, Provo",2015-07-17,1
6995,"BYU, Provo",2015-07-20,2
6996,"BYU, Provo",2015-07-21,2
6997,"BYU, Provo",2015-07-22,3
6998,"BYU, Provo",2015-07-23,1
6999,"BYU, Provo",2015-07-27,3
7000,"BYU, Provo",2015-07-28,5
7001,"BYU, Provo",2015-07-29,3
7002,"BYU, Provo",2015-07-30,3
7003,"BYU, Provo",2015-07-31,1
7004,"BYU, Provo",2015-08-03,2
7005,"BYU, Provo",2015-08-04,1
7006,"BYU, Provo",2015-08-05,3
7007,"BYU, Provo",2015-08-06,3
7008,"BYU, Provo",2015-08-07,3
7009,"BYU, Provo",2015-08-10,4
7010,"BYU, Provo",2015-08-11,4
7011,"BYU, Provo",2015-08-12,3
7012,"BYU, Provo",2015-08-13,2
7013,"BYU, Provo",2015-08-14,2
7014,"BYU, Provo",2015-08-17,4
7015,"BYU, Provo",2015-08-18,2
7016,"BYU, Provo",2015-08-19,6
7017,"BYU, Provo",2015-08-20,3
7018,"BYU, Provo",2015-08-21,4
7019,"BYU, Provo",2015-08-24,2
7020,"BYU, Provo",2015-08-25,3
7021,"BYU, Provo",2015-08-26,3
7022,"BYU, Provo",2015-08-27,1
7023,"BYU, Provo",2015-08-28,2
7024,"BYU, Provo",2015-08-31,2
7025,"BYU, Provo",2015-09-01,2
7026,"BYU, Provo",2015-09-02,1
7027,"BYU, Provo",2015-09-03,1
7028,"BYU, Provo",2015-09-08,1
7029,"BYU, Provo",2015-09-11,1
7030,"BYU, Provo",2015-09-21,2
7031,"BYU, Provo",2015-09-22,2
7032,"BYU, Provo",2015-09-23,2
7033,"BYU, Provo",2015-09-25,1
7034,"BYU, Provo",2015-09-28,2
7035,"BYU, Provo",2015-09-29,3
7036,"BYU, Provo",2015-09-30,2
7037,"BYU, Provo",2015-10-01,4
7038,"BYU, Provo",2015-10-02,2
7039,"BYU, Provo",2015-10-05,1
7040,"BYU, Provo",2015-10-06,2
7041,"BYU, Provo",2015-10-07,2
7042,"BYU, Provo",2015-10-08,2
7043,"BYU, Provo",2015-10-12,2
7044,"BYU, Provo",2015-10-13,2
7045,"BYU, Provo",2015-10-15,2
7046,"BYU, Provo",2015-10-16,2
7047,"BYU, Provo",2015-10-19,1
7048,"BYU, Provo",2015-10-20,2
7049,"BYU, Provo",2015-10-22,2
7050,"BYU, Provo",2015-10-23,2
7051,"BYU, Provo",2015-10-26,4
7052,"BYU, Provo",2015-10-27,2
7053,"BYU, Provo",2015-10-28,1
7054,"BYU, Provo",2015-10-29,3
7055,"BYU, Provo",2015-10-30,2
7056,"BYU, Provo",2015-11-02,2
7057,"BYU, Provo",2015-11-03,4
7058,"BYU, Provo",2015-11-04,5
7059,"BYU, Provo",2015-11-05,5
7060,"BYU, Provo",2015-11-06,3
7061,"BYU, Provo",2015-11-07,2
7062,"BYU, Provo",2015-11-09,5
7063,"BYU, Provo",2015-11-10,6
7064,"BYU, Provo",2015-11-11,5
7065,"BYU, Provo",2015-11-12,5
7066,"BYU, Provo",2015-11-13,6
7067,"BYU, Provo",2015-11-14,2
7068,"BYU, Provo",2015-11-16,4
7069,"BYU, Provo",2015-11-17,4
7070,"BYU, Provo",2015-11-18,3
7071,"BYU, Provo",2015-11-19,5
7072,"BYU, Provo",2015-11-20,5
7073,"BYU, Provo",2015-11-21,1
7074,"BYU, Provo",2015-11-23,6
7075,"BYU, Provo",2015-11-24,2
7076,"BYU, Provo",2015-11-25,3
7077,"BYU, Provo",2015-11-30,3
7078,"BYU, Provo",2015-12-01,3
7079,"BYU, Provo",2015-12-02,7
7080,"BYU, Provo",2015-12-03,4
7081,"BYU, Provo",2015-12-04,5
7082,"BYU, Provo",2015-12-07,3
7083,"BYU, Provo",2015-12-08,1
7084,"BYU, Provo",2015-12-09,1
7085,"BYU, Provo",2015-12-11,3
7086,"BYU, Provo",2015-12-14,1
7087,"BYU, Provo",2015-12-17,1
7088,"BYU, Provo",2016-01-04,2
7089,"BYU, Provo",2016-01-05,5
7090,"BYU, Provo",2016-01-06,3
7091,"BYU, Provo",2016-01-07,5
7092,"BYU, Provo",2016-01-08,3
7093,"BYU, Provo",2016-01-11,3
7094,"BYU, Provo",2016-01-12,3
7095,"BYU, Provo",2016-01-13,1
7096,"BYU, Provo",2016-01-14,2
7097,"BYU, Provo",2016-01-15,4
7098,"BYU, Provo",2016-01-19,1
7099,"BYU, Provo",2016-01-20,3
7100,"BYU, Provo",2016-01-21,2
7101,"BYU, Provo",2016-01-22,3
7102,"BYU, Provo",2016-01-23,1
7103,"BYU, Provo",2016-01-25,3
7104,"BYU, Provo",2016-01-26,6
7105,"BYU, Provo",2016-01-27,6
7106,"BYU, Provo",2016-01-28,3
7107,"BYU, Provo",2016-01-29,3
7108,"BYU, Provo",2016-01-30,1
7109,"BYU, Provo",2016-02-01,5
7110,"BYU, Provo",2016-02-02,6
7111,"BYU, Provo",2016-02-03,2
7112,"BYU, Provo",2016-02-04,2
7113,"BYU, Provo",2016-02-05,2
7114,"BYU, Provo",2016-02-06,1
7115,"BYU, Provo",2016-02-08,3
7116,"BYU, Provo",2016-02-09,3
7117,"BYU, Provo",2016-02-10,3
7118,"BYU, Provo",2016-02-11,3
7119,"BYU, Provo",2016-02-12,2
7120,"BYU, Provo",2016-02-16,3
7121,"BYU, Provo",2016-02-17,2
7122,"BYU, Provo",2016-02-18,4
7123,"BYU, Provo",2016-02-19,3
7124,"BYU, Provo",2016-02-22,2
7125,"BYU, Provo",2016-02-23,1
7126,"BYU, Provo",2016-02-24,1
7127,"BYU, Provo",2016-02-25,2
7128,"BYU, Provo",2016-02-26,3
7129,"BYU, Provo",2016-02-27,1
7130,"BYU, Provo",2016-02-29,2
7131,"BYU, Provo",2016-03-01,2
7132,"BYU, Provo",2016-03-02,2
7133,"BYU, Provo",2016-03-03,3
7134,"BYU, Provo",2016-03-04,2
7135,"BYU, Provo",2016-03-07,4
7136,"BYU, Provo",2016-03-08,4
7137,"BYU, Provo",2016-03-09,1
7138,"BYU, Provo",2016-03-10,2
7139,"BYU, Provo",2016-03-11,1
7140,"BYU, Provo",2016-03-12,1
7141,"BYU, Provo",2016-03-14,2
7142,"BYU, Provo",2016-03-15,1
7143,"BYU, Provo",2016-03-16,1
7144,"BYU, Provo",2016-03-17,2
7145,"BYU, Provo",2016-03-18,3
7146,"BYU, Provo",2016-03-21,2
7147,"BYU, Provo",2016-03-23,1
7148,"BYU, Provo",2016-03-25,3
7149,"BYU, Provo",2016-03-28,2
7150,"BYU, Provo",2016-03-29,2
7151,"BYU, Provo",2016-03-30,1
7152,"BYU, Provo",2016-03-31,1
7153,"BYU, Provo",2016-04-01,2
7154,"BYU, Provo",2016-04-04,2
7155,"BYU, Provo",2016-04-05,1
7156,"BYU, Provo",2016-04-06,2
7157,"BYU, Provo",2016-04-07,1
7158,"BYU, Provo",2016-04-08,1
7159,"BYU, Provo",2016-04-13,3
7160,"BYU, Provo",2016-04-14,2
7161,"BYU, Provo",2016-04-15,1
7162,"BYU, Provo",2016-04-19,1
7163,"BYU, Provo",2016-04-29,2
7164,"BYU, Provo",2016-05-02,2
7165,"BYU, Provo",2016-05-03,2
7166,"BYU, Provo",2016-05-04,1
7167,"BYU, Provo",2016-05-05,1
7168,"BYU, Provo",2016-05-06,2
7169,"BYU, Provo",2016-05-09,4
7170,"BYU, Provo",2016-05-10,2
7171,"BYU, Provo",2016-05-11,1
7172,"BYU, Provo",2016-05-12,3
7173,"BYU, Provo",2016-05-13,2
7174,"BYU, Provo",2016-05-16,2
7175,"BYU, Provo",2016-05-17,5
7176,"BYU, Provo",2016-05-18,4
7177,"BYU, Provo",2016-05-19,5
7178,"BYU, Provo",2016-05-20,1
7179,"BYU, Provo",2016-05-23,4
7180,"BYU, Provo",2016-05-24,5
7181,"BYU, Provo",2016-05-25,3
7182,"BYU, Provo",2016-05-26,3
7183,"BYU, Provo",2016-05-31,5
7184,"BYU, Provo",2016-06-01,4
7185,"BYU, Provo",2016-06-02,7
7186,"BYU, Provo",2016-06-03,5
7187,"BYU, Provo",2016-06-06,3
7188,"BYU, Provo",2016-06-07,5
7189,"BYU, Provo",2016-06-08,4
7190,"BYU, Provo",2016-06-09,4
7191,"BYU, Provo",2016-06-10,3
7192,"BYU, Provo",2016-06-13,3
7193,"BYU, Provo",2016-06-14,1
7194,"BYU, Provo",2016-06-15,2
7195,"BYU, Provo",2016-06-16,5
7196,"BYU, Provo",2016-06-17,4
7197,"BYU, Provo",2016-06-20,2
7198,"BYU, Provo",2016-06-21,3
7199,"BYU, Provo",2016-06-22,3
7200,"BYU, Provo",2016-06-23,7
7201,"BYU, Provo",2016-06-24,5
7202,"BYU, Provo",2016-06-27,4
7203,"BYU, Provo",2016-06-28,3
7204,"BYU, Provo",2016-06-29,4
7205,"BYU, Provo",2016-06-30,5
7206,"BYU, Provo",2016-07-01,5
7207,"BYU, Provo",2016-07-05,5
7208,"BYU, Provo",2016-07-06,3
7209,"BYU, Provo",2016-07-07,6
7210,"BYU, Provo",2016-07-08,8
7211,"BYU, Provo",2016-07-09,1
7212,"BYU, Provo",2016-07-11,6
7213,"BYU, Provo",2016-07-12,5
7214,"BYU, Provo",2016-07-13,7
7215,"BYU, Provo",2016-07-14,5
7216,"BYU, Provo",2016-07-15,3
7217,"BYU, Provo",2016-07-18,4
7218,"BYU, Provo",2016-07-19,3
7219,"BYU, Provo",2016-07-21,5
7220,"BYU, Provo",2016-07-22,2
7221,"BYU, Provo",2016-07-23,1
7222,"BYU, Provo",2016-07-26,4
7223,"BYU, Provo",2016-07-27,4
7224,"BYU, Provo",2016-07-28,1
7225,"BYU, Provo",2016-08-04,1
7226,"BYU, Provo",2016-08-05,1
7227,"BYU, Provo",2016-08-09,3
7228,"BYU, Provo",2016-08-10,2
7229,"BYU, Provo",2016-08-12,3
7230,"BYU, Provo",2016-08-15,4
7231,"BYU, Provo",2016-08-24,2
7232,"BYU, Provo",2016-08-29,1
7233,"BYU, Provo",2016-08-30,1
7234,"BYU, Provo",2016-08-31,2
7235,"BYU, Provo",2016-09-01,1
7236,"BYU, Provo",2016-09-02,4
7237,"BYU, Provo",2016-09-06,2
7238,"BYU, Provo",2016-09-07,3
7239,"BYU, Provo",2016-09-08,1
7240,"BYU, Provo",2016-09-09,3
7241,"BYU, Provo",2016-09-12,3
7242,"BYU, Provo",2016-09-13,4
7243,"BYU, Provo",2016-09-14,3
7244,"BYU, Provo",2016-09-15,1
7245,"BYU, Provo",2016-09-16,3
7246,"BYU, Provo",2016-09-19,2
7247,"BYU, Provo",2016-09-20,1
7248,"BYU, Provo",2016-09-21,1
7249,"BYU, Provo",2016-09-22,1
7250,"BYU, Provo",2016-09-23,3
7251,"BYU, Provo",2016-09-26,2
7252,"BYU, Provo",2016-09-27,2
7253,"BYU, Provo",2016-09-28,3
7254,"BYU, Provo",2016-09-29,4
7255,"BYU, Provo",2016-09-30,4
7256,"BYU, Provo",2016-10-03,3
7257,"BYU, Provo",2016-10-04,2
7258,"BYU, Provo",2016-10-05,3
7259,"BYU, Provo",2016-10-06,3
7260,"BYU, Provo",2016-10-07,4
7261,"BYU, Provo",2016-10-10,2
7262,"BYU, Provo",2016-10-11,1
7263,"BYU, Provo",2016-10-13,2
7264,"BYU, Provo",2016-10-14,2
7265,"BYU, Provo",2016-10-17,2
7266,"BYU, Provo",2016-10-18,1
7267,"BYU, Provo",2016-10-20,1
7268,"BYU, Provo",2016-10-25,1
7269,"BYU, Provo",2016-10-26,1
7270,"BYU, Provo",2016-10-27,3
7271,"BYU, Provo",2016-10-28,4
7272,"BYU, Provo",2016-10-31,2
7273,"BYU, Provo",2016-11-01,3
7274,"BYU, Provo",2016-11-02,1
7275,"BYU, Provo",2016-11-04,3
7276,"BYU, Provo",2016-11-07,3
7277,"BYU, Provo",2016-11-08,1
7278,"BYU, Provo",2016-11-10,1
7279,"BYU, Provo",2016-11-11,2
7280,"BYU, Provo",2016-11-14,1
7281,"BYU, Provo",2016-11-15,1
7282,"BYU, Provo",2016-11-16,2
7283,"BYU, Provo",2016-11-17,3
7284,"BYU, Provo",2016-11-18,3
7285,"BYU, Provo",2016-11-21,3
7286,"BYU, Provo",2016-11-22,1
7287,"BYU, Provo",2016-11-23,2
7288,"BYU, Provo",2016-12-01,2
7289,"BYU, Provo",2016-12-06,1
7290,"BYU, Provo",2016-12-09,3
7291,"BYU, Provo",2016-12-12,1
7292,"BYU, Provo",2016-12-13,2
7293,"BYU, Provo",2016-12-14,1
7294,"BYU, Provo",2016-12-16,1
7295,"BYU, Provo",2016-12-19,2
7296,"BYU, Provo",2016-12-20,3
7297,"BYU, Provo",2016-12-21,1
7298,"BYU, Provo",2016-12-22,2
7299,"BYU, Provo",2016-12-28,1
7300,"BYU, Provo",2016-12-29,1
7301,"BYU, Provo",2017-01-03,1
7302,"BYU, Provo",2017-01-09,1
7303,"BYU, Provo",2017-01-10,1
7304,"BYU, Provo",2017-01-12,2
7305,"BYU, Provo",2017-01-13,3
7306,"BYU, Provo",2017-01-17,4
7307,"BYU, Provo",2017-01-18,2
7308,"BYU, Provo",2017-01-21,1
7309,"BYU, Provo",2017-01-23,5
7310,"BYU, Provo",2017-01-24,5
7311,"BYU, Provo",2017-01-25,4
7312,"BYU, Provo",2017-01-26,3
7313,"BYU, Provo",2017-01-27,4
7314,"BYU, Provo",2017-01-28,1
7315,"BYU, Provo",2017-01-30,3
7316,"BYU, Provo",2017-01-31,3
7317,"BYU, Provo",2017-02-01,5
7318,"BYU, Provo",2017-02-02,3
7319,"BYU, Provo",2017-02-03,2
7320,"BYU, Provo",2017-02-06,1
7321,"BYU, Provo",2017-02-07,3
7322,"BYU, Provo",2017-02-08,3
7323,"BYU, Provo",2017-02-09,2
7324,"BYU, Provo",2017-02-10,1
7325,"BYU, Provo",2017-02-13,3
7326,"BYU, Provo",2017-02-14,2
7327,"BYU, Provo",2017-02-15,5
7328,"BYU, Provo",2017-02-16,5
7329,"BYU, Provo",2017-02-17,5
7330,"BYU, Provo",2017-02-18,2
7331,"BYU, Provo",2017-02-21,6
7332,"BYU, Provo",2017-02-22,6
7333,"BYU, Provo",2017-02-23,3
7334,"BYU, Provo",2017-02-24,4
7335,"BYU, Provo",2017-02-25,1
7336,"BYU, Provo",2017-02-27,2
7337,"BYU, Provo",2017-02-28,3
7338,"BYU, Provo",2017-03-01,3
7339,"BYU, Provo",2017-03-02,5
7340,"BYU, Provo",2017-03-03,4
7341,"BYU, Provo",2017-03-04,1
7342,"BYU, Provo",2017-03-06,3
7343,"BYU, Provo",2017-03-07,1
7344,"BYU, Provo",2017-03-08,5
7345,"BYU, Provo",2017-03-09,7
7346,"BYU, Provo",2017-03-10,5
7347,"BYU, Provo",2017-03-13,4
7348,"BYU, Provo",2017-03-14,4
7349,"BYU, Provo",2017-03-15,4
7350,"BYU, Provo",2017-03-16,8
7351,"BYU, Provo",2017-03-17,2
7352,"BYU, Provo",2017-03-20,5
7353,"BYU, Provo",2017-03-21,4
7354,"BYU, Provo",2017-03-22,2
7355,"BYU, Provo",2017-03-23,3
7356,"BYU, Provo",2017-03-24,4
7357,"BYU, Provo",2017-03-27,1
7358,"BYU, Provo",2017-03-28,3
7359,"BYU, Provo",2017-03-29,2
7360,"BYU, Provo",2017-03-30,1
7361,"BYU, Provo",2017-04-03,2
7362,"BYU, Provo",2017-04-04,4
7363,"BYU, Provo",2017-04-05,2
7364,"BYU, Provo",2017-04-06,3
7365,"BYU, Provo",2017-04-10,1
7366,"BYU, Provo",2017-04-11,2
7367,"BYU, Provo",2017-04-12,4
7368,"BYU, Provo",2017-04-13,5
7369,"BYU, Provo",2017-04-14,3
7370,"BYU, Provo",2017-04-17,4
7371,"BYU, Provo",2017-04-18,4
7372,"BYU, Provo",2017-04-19,3
7373,"BYU, Provo",2017-04-20,3
7374,"BYU, Provo",2017-04-21,2
7375,"BYU, Provo",2017-04-24,1
7376,"BYU, Provo",2017-04-26,3
7377,"BYU, Provo",2017-04-27,2
7378,"BYU, Provo",2017-04-28,3
7379,"BYU, Provo",2017-05-01,5
7380,"BYU, Provo",2017-05-02,4
7381,"BYU, Provo",2017-05-03,4
7382,"BYU, Provo",2017-05-04,6
7383,"BYU, Provo",2017-05-05,3
7384,"BYU, Provo",2017-05-08,5
7385,"BYU, Provo",2017-05-09,2
7386,"BYU, Provo",2017-05-10,5
7387,"BYU, Provo",2017-05-11,3
7388,"BYU, Provo",2017-05-12,4
7389,"BYU, Provo",2017-05-15,3
7390,"BYU, Provo",2017-05-16,4
7391,"BYU, Provo",2017-05-18,2
7392,"BYU, Provo",2017-05-20,1
7393,"BYU, Provo",2017-05-23,3
7394,"BYU, Provo",2017-05-24,3
7395,"BYU, Provo",2017-05-25,1
7396,"BYU, Provo",2017-05-26,1
7397,"BYU, Provo",2017-05-30,2
7398,"BYU, Provo",2017-05-31,1
7399,"BYU, Provo",2017-06-01,1
7400,"BYU, Provo",2017-06-02,4
7401,"BYU, Provo",2017-06-05,3
7402,"BYU, Provo",2017-06-06,6
7403,"BYU, Provo",2017-06-07,2
7404,"BYU, Provo",2017-06-09,2
7405,"BYU, Provo",2017-06-12,2
7406,"BYU, Provo",2017-06-13,3
7407,"BYU, Provo",2017-06-14,2
7408,"BYU, Provo",2017-06-15,2
7409,"BYU, Provo",2017-06-16,2
7410,"BYU, Provo",2017-06-19,3
7411,"BYU, Provo",2017-06-20,1
7412,"BYU, Provo",2017-06-22,2
7413,"BYU, Provo",2017-06-23,3
7414,"BYU, Provo",2017-06-26,3
