,name,scan_day,operator
39925,"Natural History Museum Library, London",2016-01-14,1
39926,"Natural History Museum Library, London",2016-01-21,1
39927,"Natural History Museum Library, London",2016-01-22,1
39928,"Natural History Museum Library, London",2016-01-26,1
39929,"Natural History Museum Library, London",2016-02-02,1
39930,"Natural History Museum Library, London",2016-02-05,2
39931,"Natural History Museum Library, London",2016-02-09,1
39932,"Natural History Museum Library, London",2016-02-10,1
39933,"Natural History Museum Library, London",2016-02-25,1
39934,"Natural History Museum Library, London",2016-02-26,1
39935,"Natural History Museum Library, London",2016-03-02,1
39936,"Natural History Museum Library, London",2016-04-21,1
39937,"Natural History Museum Library, London",2016-04-28,1
39938,"Natural History Museum Library, London",2016-05-11,1
39939,"Natural History Museum Library, London",2016-05-18,1
39940,"Natural History Museum Library, London",2016-05-19,2
39941,"Natural History Museum Library, London",2016-05-20,1
39942,"Natural History Museum Library, London",2016-05-25,1
39943,"Natural History Museum Library, London",2016-05-26,1
39944,"Natural History Museum Library, London",2016-06-02,1
39945,"Natural History Museum Library, London",2016-06-03,1
39946,"Natural History Museum Library, London",2016-06-08,1
39947,"Natural History Museum Library, London",2016-06-23,1
39948,"Natural History Museum Library, London",2016-07-14,2
39949,"Natural History Museum Library, London",2016-07-21,1
39950,"Natural History Museum Library, London",2016-07-27,1
39951,"Natural History Museum Library, London",2016-07-28,1
39952,"Natural History Museum Library, London",2016-08-11,1
39953,"Natural History Museum Library, London",2016-08-17,1
39954,"Natural History Museum Library, London",2016-08-22,1
39955,"Natural History Museum Library, London",2016-08-23,1
39956,"Natural History Museum Library, London",2016-08-24,2
39957,"Natural History Museum Library, London",2016-08-25,1
39958,"Natural History Museum Library, London",2016-09-01,1
39959,"Natural History Museum Library, London",2016-09-06,1
39960,"Natural History Museum Library, London",2016-09-07,2
39961,"Natural History Museum Library, London",2016-09-08,3
39962,"Natural History Museum Library, London",2016-09-09,1
39963,"Natural History Museum Library, London",2016-09-13,1
39964,"Natural History Museum Library, London",2016-09-14,2
39965,"Natural History Museum Library, London",2016-09-21,1
39966,"Natural History Museum Library, London",2016-10-03,1
39967,"Natural History Museum Library, London",2016-10-04,1
39968,"Natural History Museum Library, London",2016-10-05,2
39969,"Natural History Museum Library, London",2016-10-06,2
39970,"Natural History Museum Library, London",2016-10-12,1
39971,"Natural History Museum Library, London",2016-10-27,1
39972,"Natural History Museum Library, London",2016-11-02,1
39973,"Natural History Museum Library, London",2016-11-03,1
39974,"Natural History Museum Library, London",2016-11-07,1
39975,"Natural History Museum Library, London",2016-11-08,1
39976,"Natural History Museum Library, London",2016-11-09,1
39977,"Natural History Museum Library, London",2016-11-10,1
39978,"Natural History Museum Library, London",2016-11-14,1
39979,"Natural History Museum Library, London",2016-11-15,1
39980,"Natural History Museum Library, London",2016-11-16,1
39981,"Natural History Museum Library, London",2016-11-18,1
39982,"Natural History Museum Library, London",2016-11-21,1
39983,"Natural History Museum Library, London",2016-11-22,1
39984,"Natural History Museum Library, London",2016-12-01,1
39985,"Natural History Museum Library, London",2017-05-25,1
39986,"Natural History Museum Library, London",2017-05-30,1
39987,"Natural History Museum Library, London",2017-05-31,1
39988,"Natural History Museum Library, London",2017-06-06,1
39989,"Natural History Museum Library, London",2017-06-07,1
39990,"Natural History Museum Library, London",2017-06-09,1
39991,"Natural History Museum Library, London",2017-06-13,1
39992,"Natural History Museum Library, London",2017-06-19,1
39993,"Natural History Museum Library, London",2017-06-20,1
39994,"Natural History Museum Library, London",2017-06-21,1
39995,"Natural History Museum Library, London",2017-06-22,1
39996,"Natural History Museum Library, London",2017-06-26,1
39997,"Natural History Museum Library, London",2017-06-27,1
39998,"Natural History Museum Library, London",2017-06-28,1
39999,"Natural History Museum Library, London",2017-06-29,1
40000,"Natural History Museum Library, London",2017-07-03,1
40001,"Natural History Museum Library, London",2017-07-04,1
40002,"Natural History Museum Library, London",2017-07-05,1
40003,"Natural History Museum Library, London",2017-07-12,1
40004,"Natural History Museum Library, London",2017-07-14,1
40005,"Natural History Museum Library, London",2017-07-17,1
40006,"Natural History Museum Library, London",2017-07-19,1
40007,"Natural History Museum Library, London",2017-07-24,1
40008,"Natural History Museum Library, London",2017-07-25,1
40009,"Natural History Museum Library, London",2017-07-26,1
40010,"Natural History Museum Library, London",2017-07-31,1
40011,"Natural History Museum Library, London",2017-08-01,1
40012,"Natural History Museum Library, London",2017-08-02,1
40013,"Natural History Museum Library, London",2017-08-07,1
40014,"Natural History Museum Library, London",2017-08-09,1
40015,"Natural History Museum Library, London",2017-08-14,1
40016,"Natural History Museum Library, London",2017-08-15,1
40017,"Natural History Museum Library, London",2017-08-16,1
40018,"Natural History Museum Library, London",2017-08-22,1
40019,"Natural History Museum Library, London",2017-08-30,1
40020,"Natural History Museum Library, London",2017-09-06,1
40021,"Natural History Museum Library, London",2017-09-13,1
40022,"Natural History Museum Library, London",2017-10-19,1
40023,"Natural History Museum Library, London",2017-11-10,1
40024,"Natural History Museum Library, London",2017-11-16,1
40025,"Natural History Museum Library, London",2017-11-30,1
40026,"Natural History Museum Library, London",2017-12-07,1
40027,"Natural History Museum Library, London",2017-12-08,1
40028,"Natural History Museum Library, London",2017-12-14,1
40029,"Natural History Museum Library, London",2018-01-12,1
40030,"Natural History Museum Library, London",2018-01-25,1
40031,"Natural History Museum Library, London",2018-02-15,1
40032,"Natural History Museum Library, London",2018-02-22,1
40033,"Natural History Museum Library, London",2018-02-23,1
40034,"Natural History Museum Library, London",2018-03-01,1
40035,"Natural History Museum Library, London",2018-03-02,1
40036,"Natural History Museum Library, London",2018-03-16,1
40037,"Natural History Museum Library, London",2018-03-29,1
40038,"Natural History Museum Library, London",2018-04-13,1
40039,"Natural History Museum Library, London",2018-04-19,1
40040,"Natural History Museum Library, London",2018-04-20,1
40041,"Natural History Museum Library, London",2018-04-26,1
40042,"Natural History Museum Library, London",2018-04-27,1
40043,"Natural History Museum Library, London",2018-05-03,1
40044,"Natural History Museum Library, London",2018-05-04,1
40045,"Natural History Museum Library, London",2018-05-10,1
40046,"Natural History Museum Library, London",2018-05-11,1
40047,"Natural History Museum Library, London",2018-05-17,1
40048,"Natural History Museum Library, London",2018-05-18,1
40049,"Natural History Museum Library, London",2018-05-24,1
40050,"Natural History Museum Library, London",2018-05-31,1
40051,"Natural History Museum Library, London",2018-06-01,1
40052,"Natural History Museum Library, London",2018-06-14,1
40053,"Natural History Museum Library, London",2018-06-21,1
40054,"Natural History Museum Library, London",2018-06-22,1
40055,"Natural History Museum Library, London",2018-06-29,1
40056,"Natural History Museum Library, London",2018-07-12,1
40057,"Natural History Museum Library, London",2018-07-13,1
40058,"Natural History Museum Library, London",2018-07-27,1
40059,"Natural History Museum Library, London",2018-08-02,1
40060,"Natural History Museum Library, London",2018-08-03,1
40061,"Natural History Museum Library, London",2018-08-09,1
40062,"Natural History Museum Library, London",2018-08-16,1
40063,"Natural History Museum Library, London",2018-09-06,1
40064,"Natural History Museum Library, London",2018-09-20,1
40065,"Natural History Museum Library, London",2018-09-21,1
40066,"Natural History Museum Library, London",2018-10-04,1
40067,"Natural History Museum Library, London",2018-10-11,1
40068,"Natural History Museum Library, London",2018-10-12,1
40069,"Natural History Museum Library, London",2018-10-18,1
40070,"Natural History Museum Library, London",2018-10-19,1
40071,"Natural History Museum Library, London",2018-10-25,1
40072,"Natural History Museum Library, London",2018-10-26,1
40073,"Natural History Museum Library, London",2018-11-08,1
40074,"Natural History Museum Library, London",2018-11-09,1
40075,"Natural History Museum Library, London",2018-11-16,1
40076,"Natural History Museum Library, London",2018-12-06,1
40077,"Natural History Museum Library, London",2019-01-17,1
40078,"Natural History Museum Library, London",2019-01-18,1
40079,"Natural History Museum Library, London",2019-01-24,1
40080,"Natural History Museum Library, London",2019-01-25,1
40081,"Natural History Museum Library, London",2019-01-31,1
40082,"Natural History Museum Library, London",2019-02-01,1
40083,"Natural History Museum Library, London",2019-02-07,1
40084,"Natural History Museum Library, London",2019-02-08,1
40085,"Natural History Museum Library, London",2019-02-19,1
40086,"Natural History Museum Library, London",2019-02-20,1
40087,"Natural History Museum Library, London",2019-02-21,1
40088,"Natural History Museum Library, London",2019-02-22,1
40089,"Natural History Museum Library, London",2019-03-07,1
40090,"Natural History Museum Library, London",2019-03-14,1
40091,"Natural History Museum Library, London",2019-03-21,1
40092,"Natural History Museum Library, London",2019-03-28,1
40093,"Natural History Museum Library, London",2019-04-04,1
40094,"Natural History Museum Library, London",2019-04-11,1
40095,"Natural History Museum Library, London",2019-04-18,1
40096,"Natural History Museum Library, London",2019-04-25,1
40097,"Natural History Museum Library, London",2019-05-09,2
40098,"Natural History Museum Library, London",2019-05-24,1
40099,"Natural History Museum Library, London",2019-05-31,1
40100,"Natural History Museum Library, London",2019-06-14,1
40101,"Natural History Museum Library, London",2019-06-20,1
40102,"Natural History Museum Library, London",2019-06-21,1
40103,"Natural History Museum Library, London",2019-06-27,1
40104,"Natural History Museum Library, London",2019-07-04,1
40105,"Natural History Museum Library, London",2019-07-05,2
40106,"Natural History Museum Library, London",2019-07-25,1
40107,"Natural History Museum Library, London",2019-08-08,1
40108,"Natural History Museum Library, London",2019-08-09,1
40109,"Natural History Museum Library, London",2019-08-22,1
40110,"Natural History Museum Library, London",2019-08-29,1
40111,"Natural History Museum Library, London",2019-09-05,1
40112,"Natural History Museum Library, London",2019-09-18,1
40113,"Natural History Museum Library, London",2019-09-19,1
40114,"Natural History Museum Library, London",2019-09-25,1
40115,"Natural History Museum Library, London",2019-09-26,1
