,name,month_year,books_scanned,operator,pages_scanned,scans_to_workers,pages_to_workers
3999,Universidad Francisco Marroquín,2012-10,26,8,2476.0,3.25,309.5
4000,Universidad Francisco Marroquín,2012-11,22,4,1198.0,5.5,299.5
4001,Universidad Francisco Marroquín,2013-01,2,2,32.0,1.0,16.0
4002,Universidad Francisco Marroquín,2013-02,5,3,1610.0,1.6666666666666667,536.6666666666666
4003,Universidad Francisco Marroquín,2013-03,8,2,800.0,4.0,400.0
4004,Universidad Francisco Marroquín,2013-04,1,1,84.0,1.0,84.0
4005,Universidad Francisco Marroquín,2013-05,5,2,350.0,2.5,175.0
4006,Universidad Francisco Marroquín,2013-06,11,7,3852.0,1.5714285714285714,550.2857142857143
4007,Universidad Francisco Marroquín,2013-07,37,14,9554.0,2.642857142857143,682.4285714285714
4008,Universidad Francisco Marroquín,2013-08,39,9,4232.0,4.333333333333333,470.22222222222223
4009,Universidad Francisco Marroquín,2013-09,70,12,3756.0,5.833333333333333,313.0
4010,Universidad Francisco Marroquín,2013-10,103,18,9519.0,5.722222222222222,528.8333333333334
4011,Universidad Francisco Marroquín,2013-11,55,5,774.0,11.0,154.8
4012,Universidad Francisco Marroquín,2013-12,167,8,2452.0,20.875,306.5
4013,Universidad Francisco Marroquín,2014-01,30,12,3826.0,2.5,318.8333333333333
4014,Universidad Francisco Marroquín,2014-02,9,5,2106.0,1.8,421.2
4015,Universidad Francisco Marroquín,2014-03,6,5,2414.0,1.2,482.8
4016,Universidad Francisco Marroquín,2014-04,16,6,993.0,2.6666666666666665,165.5
4017,Universidad Francisco Marroquín,2014-05,99,12,2985.0,8.25,248.75
4018,Universidad Francisco Marroquín,2014-06,11,4,418.0,2.75,104.5
4019,Universidad Francisco Marroquín,2014-07,10,7,1412.0,1.4285714285714286,201.71428571428572
4020,Universidad Francisco Marroquín,2015-02,1,1,382.0,1.0,382.0
4021,Universidad Francisco Marroquín,2015-03,79,9,2102.0,8.777777777777779,233.55555555555554
4022,Universidad Francisco Marroquín,2015-04,242,15,3966.0,16.133333333333333,264.4
4023,Universidad Francisco Marroquín,2015-05,82,7,1703.0,11.714285714285714,243.28571428571428
4024,Universidad Francisco Marroquín,2015-06,17,7,2538.0,2.4285714285714284,362.57142857142856
4025,Universidad Francisco Marroquín,2015-07,14,6,2506.0,2.3333333333333335,417.6666666666667
4026,Universidad Francisco Marroquín,2015-08,1,1,22.0,1.0,22.0
4027,Universidad Francisco Marroquín,2015-09,6,3,77.0,2.0,25.666666666666668
4028,Universidad Francisco Marroquín,2015-10,14,4,1882.0,3.5,470.5
4029,Universidad Francisco Marroquín,2015-11,5,4,2154.0,1.25,538.5
4030,Universidad Francisco Marroquín,2015-12,5,4,3572.0,1.25,893.0
4031,Universidad Francisco Marroquín,2016-01,3,2,1606.0,1.5,803.0
4032,Universidad Francisco Marroquín,2016-02,8,4,3852.0,2.0,963.0
4033,Universidad Francisco Marroquín,2016-03,15,10,7398.0,1.5,739.8
4034,Universidad Francisco Marroquín,2016-04,7,6,4784.0,1.1666666666666667,797.3333333333334
4035,Universidad Francisco Marroquín,2016-05,17,11,9426.0,1.5454545454545454,856.9090909090909
4036,Universidad Francisco Marroquín,2016-06,17,9,6846.0,1.8888888888888888,760.6666666666666
4037,Universidad Francisco Marroquín,2016-07,16,9,5798.0,1.7777777777777777,644.2222222222222
4038,Universidad Francisco Marroquín,2016-08,17,10,9228.0,1.7,922.8
4039,Universidad Francisco Marroquín,2016-09,19,11,8022.0,1.7272727272727273,729.2727272727273
4040,Universidad Francisco Marroquín,2016-10,45,14,8990.0,3.2142857142857144,642.1428571428571
4041,Universidad Francisco Marroquín,2016-11,49,14,10273.0,3.5,733.7857142857143
4042,Universidad Francisco Marroquín,2016-12,13,2,1930.0,6.5,965.0
4043,Universidad Francisco Marroquín,2017-01,14,9,6666.0,1.5555555555555556,740.6666666666666
4044,Universidad Francisco Marroquín,2017-02,18,12,7006.0,1.5,583.8333333333334
4045,Universidad Francisco Marroquín,2017-03,14,9,7450.0,1.5555555555555556,827.7777777777778
4046,Universidad Francisco Marroquín,2017-04,1,1,134.0,1.0,134.0
4047,Universidad Francisco Marroquín,2017-05,3,3,1094.0,1.0,364.6666666666667
4048,Universidad Francisco Marroquín,2017-06,25,7,3350.0,3.5714285714285716,478.57142857142856
4049,Universidad Francisco Marroquín,2017-07,19,6,3860.0,3.1666666666666665,643.3333333333334
4050,Universidad Francisco Marroquín,2017-08,20,10,3018.0,2.0,301.8
4051,Universidad Francisco Marroquín,2017-09,10,7,1640.0,1.4285714285714286,234.28571428571428
4052,Universidad Francisco Marroquín,2017-10,17,8,3341.0,2.125,417.625
4053,Universidad Francisco Marroquín,2017-11,3,3,1170.0,1.0,390.0
4054,Universidad Francisco Marroquín,2017-12,8,1,380.0,8.0,380.0
4055,Universidad Francisco Marroquín,2018-01,12,5,2858.0,2.4,571.6
4056,Universidad Francisco Marroquín,2018-02,13,6,3032.0,2.1666666666666665,505.3333333333333
4057,Universidad Francisco Marroquín,2018-03,47,7,3717.0,6.714285714285714,531.0
4058,Universidad Francisco Marroquín,2018-04,61,10,2889.0,6.1,288.9
4059,Universidad Francisco Marroquín,2018-05,61,9,2460.0,6.777777777777778,273.3333333333333
4060,Universidad Francisco Marroquín,2018-06,81,14,2702.0,5.785714285714286,193.0
4061,Universidad Francisco Marroquín,2018-07,42,9,2812.0,4.666666666666667,312.44444444444446
4062,Universidad Francisco Marroquín,2018-08,55,10,2480.0,5.5,248.0
4063,Universidad Francisco Marroquín,2018-09,17,8,1586.0,2.125,198.25
4064,Universidad Francisco Marroquín,2018-10,18,6,829.0,3.0,138.16666666666666
4065,Universidad Francisco Marroquín,2018-11,22,8,882.0,2.75,110.25
4066,Universidad Francisco Marroquín,2018-12,6,2,180.0,3.0,90.0
4067,Universidad Francisco Marroquín,2019-01,29,7,1116.0,4.142857142857143,159.42857142857142
4068,Universidad Francisco Marroquín,2019-02,10,4,577.0,2.5,144.25
4069,Universidad Francisco Marroquín,2019-03,9,5,760.0,1.8,152.0
4070,Universidad Francisco Marroquín,2019-10,1,1,18.0,1.0,18.0
4071,Universidad Francisco Marroquín,2019-11,2,2,46.0,1.0,23.0
4072,Universidad Francisco Marroquín,2020-01,6,5,314.0,1.2,62.8
4073,Universidad Francisco Marroquín,2020-02,8,5,2308.0,1.6,461.6
4074,Universidad Francisco Marroquín,2020-03,5,2,262.0,2.5,131.0
4075,Universidad Francisco Marroquín,2020-07,30,6,1862.0,5.0,310.3333333333333
4076,Universidad Francisco Marroquín,2020-08,19,5,590.0,3.8,118.0
4077,Universidad Francisco Marroquín,2020-09,12,7,2482.0,1.7142857142857142,354.57142857142856
4078,Universidad Francisco Marroquín,2020-10,19,10,534.0,1.9,53.4
4079,Universidad Francisco Marroquín,2020-11,20,6,2230.0,3.3333333333333335,371.6666666666667
4080,Universidad Francisco Marroquín,2020-12,7,1,182.0,7.0,182.0
4081,Universidad Francisco Marroquín,2021-01,7,3,224.0,2.3333333333333335,74.66666666666667
4082,Universidad Francisco Marroquín,2021-03,3,3,330.0,1.0,110.0
4083,Universidad Francisco Marroquín,2021-04,23,10,2622.0,2.3,262.2
4084,Universidad Francisco Marroquín,2021-05,30,7,1754.0,4.285714285714286,250.57142857142858
4085,Universidad Francisco Marroquín,2021-06,6,1,282.0,6.0,282.0
4086,Universidad Francisco Marroquín,2021-07,69,11,3396.0,6.2727272727272725,308.72727272727275
4087,Universidad Francisco Marroquín,2021-08,15,7,3080.0,2.142857142857143,440.0
4088,Universidad Francisco Marroquín,2021-09,49,8,2334.0,6.125,291.75
4089,Universidad Francisco Marroquín,2021-10,46,14,4396.0,3.2857142857142856,314.0
4090,Universidad Francisco Marroquín,2021-11,14,7,2896.0,2.0,413.7142857142857
4091,Universidad Francisco Marroquín,2021-12,1,1,46.0,1.0,46.0
4092,Universidad Francisco Marroquín,2022-01,38,9,5870.0,4.222222222222222,652.2222222222222
4093,Universidad Francisco Marroquín,2022-02,4,4,1206.0,1.0,301.5
4094,Universidad Francisco Marroquín,2022-03,26,9,6526.0,2.888888888888889,725.1111111111111
4095,Universidad Francisco Marroquín,2022-04,40,11,6762.0,3.6363636363636362,614.7272727272727
4096,Universidad Francisco Marroquín,2022-05,75,12,5092.0,6.25,424.3333333333333
4097,Universidad Francisco Marroquín,2022-06,73,15,4604.0,4.866666666666666,306.93333333333334
4098,Universidad Francisco Marroquín,2022-07,34,8,5234.0,4.25,654.25
4099,Universidad Francisco Marroquín,2022-08,65,9,3150.0,7.222222222222222,350.0
4100,Universidad Francisco Marroquín,2022-09,63,10,1790.0,6.3,179.0
4101,Universidad Francisco Marroquín,2022-10,67,10,2640.0,6.7,264.0
4102,Universidad Francisco Marroquín,2022-11,29,2,922.0,14.5,461.0
4103,Universidad Francisco Marroquín,2022-12,27,4,764.0,6.75,191.0
4104,Universidad Francisco Marroquín,2023-01,43,6,1958.0,7.166666666666667,326.3333333333333
4105,Universidad Francisco Marroquín,2023-02,50,6,3216.0,8.333333333333334,536.0
4106,Universidad Francisco Marroquín,2023-03,19,6,2206.0,3.1666666666666665,367.6666666666667
4107,Universidad Francisco Marroquín,2023-04,50,7,2952.0,7.142857142857143,421.7142857142857
4108,Universidad Francisco Marroquín,2023-05,60,8,2852.0,7.5,356.5
4109,University of Alberta,2008-06,5,5,894.0,1.0,178.8
4110,University of Alberta,2008-07,13,4,2898.0,3.25,724.5
4111,University of Alberta,2008-08,475,17,81331.0,27.941176470588236,4784.176470588235
4112,University of Alberta,2008-09,123,5,14183.0,24.6,2836.6
4113,University of Alberta,2008-10,67,4,21354.0,16.75,5338.5
4114,University of Alberta,2008-11,250,15,42037.0,16.666666666666668,2802.4666666666667
4115,University of Alberta,2008-12,532,18,47109.0,29.555555555555557,2617.1666666666665
4116,University of Alberta,2009-01,637,19,68783.0,33.526315789473685,3620.157894736842
4117,University of Alberta,2009-02,1154,16,171382.0,72.125,10711.375
4118,University of Alberta,2009-03,2236,16,309708.0,139.75,19356.75
4119,University of Alberta,2009-04,1109,14,152860.0,79.21428571428571,10918.57142857143
4120,University of Alberta,2009-05,1829,19,310601.0,96.26315789473684,16347.421052631578
4121,University of Alberta,2009-06,1696,22,370817.0,77.0909090909091,16855.31818181818
4122,University of Alberta,2009-07,1720,19,306740.0,90.52631578947368,16144.21052631579
4123,University of Alberta,2009-08,1147,5,183293.0,229.4,36658.6
4124,University of Alberta,2009-09,2002,21,331060.0,95.33333333333333,15764.761904761905
4125,University of Alberta,2009-10,1891,21,324176.0,90.04761904761905,15436.952380952382
4126,University of Alberta,2009-11,2968,20,278265.0,148.4,13913.25
4127,University of Alberta,2009-12,1463,17,221961.0,86.05882352941177,13056.529411764706
4128,University of Alberta,2010-01,1437,15,288682.0,95.8,19245.466666666667
4129,University of Alberta,2010-02,1102,17,198221.0,64.82352941176471,11660.058823529413
4130,University of Alberta,2010-03,232,24,142988.0,9.666666666666666,5957.833333333333
4131,University of Alberta,2010-04,112,16,111079.0,7.0,6942.4375
4132,University of Alberta,2010-05,1164,26,279182.0,44.76923076923077,10737.76923076923
4133,University of Alberta,2010-06,1534,25,290797.0,61.36,11631.88
4134,University of Alberta,2010-07,1198,24,278235.0,49.916666666666664,11593.125
4135,University of Alberta,2010-08,1064,24,243910.0,44.333333333333336,10162.916666666666
4136,University of Alberta,2010-09,1127,25,257237.0,45.08,10289.48
4137,University of Alberta,2010-10,994,26,265633.0,38.23076923076923,10216.653846153846
4138,University of Alberta,2010-11,1530,27,292762.0,56.666666666666664,10843.037037037036
4139,University of Alberta,2010-12,1018,22,228953.0,46.27272727272727,10406.954545454546
4140,University of Alberta,2011-01,1163,23,245925.0,50.56521739130435,10692.391304347826
4141,University of Alberta,2011-02,1446,25,228992.0,57.84,9159.68
4142,University of Alberta,2011-03,1523,24,284800.0,63.458333333333336,11866.666666666666
4143,University of Alberta,2011-04,1182,22,263543.0,53.72727272727273,11979.227272727272
4144,University of Alberta,2011-05,945,26,250172.0,36.34615384615385,9622.0
4145,University of Alberta,2011-06,95,6,9943.0,15.833333333333334,1657.1666666666667
4146,University of Alberta,2011-07,1224,11,113577.0,111.27272727272727,10325.181818181818
4147,University of Alberta,2011-08,632,5,101801.0,126.4,20360.2
4148,University of Alberta,2011-09,1191,15,140194.0,79.4,9346.266666666666
4149,University of Alberta,2011-10,855,9,112948.0,95.0,12549.777777777777
4150,University of Alberta,2011-11,1214,16,167214.0,75.875,10450.875
4151,University of Alberta,2011-12,902,13,121925.0,69.38461538461539,9378.846153846154
4152,University of Alberta,2012-01,516,8,78096.0,64.5,9762.0
4153,University of Alberta,2012-02,1136,15,210413.0,75.73333333333333,14027.533333333333
4154,University of Alberta,2012-03,2302,19,234555.0,121.15789473684211,12345.0
4155,University of Alberta,2012-04,1835,16,126157.0,114.6875,7884.8125
4156,University of Alberta,2012-05,1539,15,106209.0,102.6,7080.6
4157,University of Alberta,2012-06,2457,18,150085.0,136.5,8338.055555555555
4158,University of Alberta,2012-07,1967,17,132490.0,115.70588235294117,7793.529411764706
4159,University of Alberta,2012-08,1771,19,189512.0,93.21052631578948,9974.315789473685
4160,University of Alberta,2012-09,1288,18,253684.0,71.55555555555556,14093.555555555555
4161,University of Alberta,2012-10,1546,14,282987.0,110.42857142857143,20213.35714285714
4162,University of Alberta,2012-11,1855,16,327047.0,115.9375,20440.4375
4163,University of Alberta,2012-12,1395,15,301100.0,93.0,20073.333333333332
4164,University of Alberta,2013-01,2070,23,355722.0,90.0,15466.173913043478
4165,University of Alberta,2013-02,1746,14,297960.0,124.71428571428571,21282.85714285714
4166,University of Alberta,2013-03,797,16,126540.0,49.8125,7908.75
4167,University of Alberta,2013-04,935,19,125790.0,49.21052631578947,6620.526315789473
4168,University of Alberta,2013-05,1570,21,233271.0,74.76190476190476,11108.142857142857
4169,University of Alberta,2013-06,253,10,41792.0,25.3,4179.2
4170,University of Alberta,2013-07,905,20,117600.0,45.25,5880.0
4171,University of Alberta,2013-08,1107,12,151970.0,92.25,12664.166666666666
4172,University of Alberta,2013-09,1754,21,268500.0,83.52380952380952,12785.714285714286
4173,University of Alberta,2013-11,15,1,622.0,15.0,622.0
4174,University of Alberta,2013-12,209,16,23582.0,13.0625,1473.875
4175,University of Alberta,2014-01,104,22,23676.0,4.7272727272727275,1076.1818181818182
4176,University of Alberta,2014-02,62,20,14062.0,3.1,703.1
4177,University of Alberta,2014-03,194,21,14292.0,9.238095238095237,680.5714285714286
4178,University of Alberta,2014-04,183,21,9999.0,8.714285714285714,476.14285714285717
4179,University of Alberta,2014-05,104,20,13438.0,5.2,671.9
4180,University of Alberta,2014-06,74,17,13870.0,4.352941176470588,815.8823529411765
4181,University of Alberta,2014-07,286,23,16636.0,12.434782608695652,723.304347826087
4182,University of Alberta,2014-08,287,22,20062.0,13.045454545454545,911.9090909090909
4183,University of Alberta,2014-09,91,19,24164.0,4.7894736842105265,1271.7894736842106
4184,University of Alberta,2014-10,123,20,19608.0,6.15,980.4
4185,University of Alberta,2014-11,9,2,1168.0,4.5,584.0
4186,University of Alberta,2015-02,358,18,30004.0,19.88888888888889,1666.888888888889
4187,University of Alberta,2015-03,482,19,41571.0,25.36842105263158,2187.9473684210525
4188,University of Alberta,2015-04,620,20,48863.0,31.0,2443.15
4189,University of Alberta,2015-05,430,19,49354.0,22.63157894736842,2597.5789473684213
4190,University of Alberta,2015-06,649,22,57670.0,29.5,2621.3636363636365
4191,University of Alberta,2015-07,190,22,58386.0,8.636363636363637,2653.909090909091
4192,University of Alberta,2015-08,513,14,25549.0,36.642857142857146,1824.9285714285713
4193,University of Alberta,2015-09,107,8,17906.0,13.375,2238.25
4194,University of Alberta,2015-10,64,7,18894.0,9.142857142857142,2699.1428571428573
4195,University of Alberta,2015-11,299,14,36102.0,21.357142857142858,2578.714285714286
4196,University of Alberta,2015-12,732,16,50023.0,45.75,3126.4375
4197,University of Alberta,2016-01,790,18,51261.0,43.888888888888886,2847.8333333333335
4198,University of Alberta,2016-02,863,21,64888.0,41.095238095238095,3089.904761904762
4199,University of Alberta,2016-03,808,22,68273.0,36.72727272727273,3103.318181818182
4200,University of Alberta,2016-04,901,21,73580.0,42.904761904761905,3503.809523809524
4201,University of Alberta,2016-05,692,21,68284.0,32.95238095238095,3251.6190476190477
4202,University of Alberta,2016-06,563,22,59188.0,25.59090909090909,2690.3636363636365
4203,University of Alberta,2016-07,226,20,61711.0,11.3,3085.55
4204,University of Alberta,2016-08,272,22,82932.0,12.363636363636363,3769.6363636363635
4205,University of Alberta,2016-09,361,21,97104.0,17.19047619047619,4624.0
4206,University of Alberta,2016-10,521,20,83805.0,26.05,4190.25
4207,University of Alberta,2016-11,500,21,91434.0,23.80952380952381,4354.0
4208,University of Alberta,2016-12,303,17,73820.0,17.823529411764707,4342.35294117647
4209,University of Alberta,2017-01,793,21,82023.0,37.76190476190476,3905.8571428571427
4210,University of Alberta,2017-02,388,19,65710.0,20.42105263157895,3458.4210526315787
4211,University of Alberta,2017-03,421,23,105956.0,18.304347826086957,4606.782608695652
4212,University of Alberta,2017-04,253,19,70786.0,13.31578947368421,3725.5789473684213
4213,University of Alberta,2017-05,436,21,44985.0,20.761904761904763,2142.1428571428573
4214,University of Alberta,2017-06,755,21,51894.0,35.95238095238095,2471.1428571428573
4215,University of Alberta,2017-07,976,20,54464.0,48.8,2723.2
4216,University of Alberta,2017-08,805,22,58957.0,36.59090909090909,2679.8636363636365
4217,University of Alberta,2017-09,265,19,58482.0,13.947368421052632,3078.0
4218,University of Alberta,2017-10,266,21,75768.0,12.666666666666666,3608.0
4219,University of Alberta,2017-11,263,21,51591.0,12.523809523809524,2456.714285714286
4220,University of Alberta,2017-12,181,16,47128.0,11.3125,2945.5
4221,University of Alberta,2018-01,263,21,67266.0,12.523809523809524,3203.1428571428573
4222,University of Alberta,2018-02,210,19,56986.0,11.052631578947368,2999.2631578947367
4223,University of Alberta,2018-03,186,18,58356.0,10.333333333333334,3242.0
4224,University of Alberta,2018-04,636,20,39212.0,31.8,1960.6
4225,University of Alberta,2018-05,230,17,50848.0,13.529411764705882,2991.0588235294117
4226,University of Alberta,2018-06,20,2,5952.0,10.0,2976.0
4227,University of Alberta,2018-07,369,19,62380.0,19.42105263157895,3283.157894736842
4228,University of Alberta,2018-08,315,19,51562.0,16.57894736842105,2713.7894736842104
4229,University of Alberta,2018-09,256,18,69440.0,14.222222222222221,3857.777777777778
4230,University of Alberta,2018-10,272,21,76026.0,12.952380952380953,3620.285714285714
4231,University of Alberta,2018-11,240,20,69870.0,12.0,3493.5
4232,University of Alberta,2018-12,192,15,54716.0,12.8,3647.733333333333
4233,University of Alberta,2019-01,456,22,50684.0,20.727272727272727,2303.818181818182
4234,University of Alberta,2019-02,218,18,61868.0,12.11111111111111,3437.1111111111113
4235,University of Alberta,2019-03,312,23,96375.0,13.565217391304348,4190.217391304348
4236,University of Alberta,2019-04,248,19,73556.0,13.052631578947368,3871.3684210526317
4237,University of Alberta,2019-05,535,22,98596.0,24.318181818181817,4481.636363636364
4238,University of Alberta,2019-06,505,20,131192.0,25.25,6559.6
4239,University of Alberta,2019-07,587,22,151065.0,26.681818181818183,6866.590909090909
4240,University of Alberta,2019-08,406,21,146935.0,19.333333333333332,6996.9047619047615
4241,University of Alberta,2019-09,775,21,236722.0,36.904761904761905,11272.47619047619
4242,University of Alberta,2019-10,870,22,270206.0,39.54545454545455,12282.09090909091
4243,University of Alberta,2019-11,1168,24,256781.0,48.666666666666664,10699.208333333334
4244,University of Alberta,2019-12,813,17,152634.0,47.8235294117647,8978.470588235294
4245,University of Alberta,2020-01,1058,26,319040.0,40.69230769230769,12270.76923076923
4246,University of Alberta,2020-02,883,23,303497.0,38.391304347826086,13195.521739130434
4247,University of Alberta,2020-03,578,12,157938.0,48.166666666666664,13161.5
4248,University of Alberta,2020-10,61,4,14342.0,15.25,3585.5
4249,University of Alberta,2020-11,249,19,30810.0,13.105263157894736,1621.578947368421
4250,University of Alberta,2020-12,129,10,13933.0,12.9,1393.3
4251,University of Alberta,2021-01,35,5,9872.0,7.0,1974.4
4252,University of Alberta,2021-02,127,15,19847.0,8.466666666666667,1323.1333333333334
4253,University of Alberta,2021-03,160,17,24737.0,9.411764705882353,1455.1176470588234
4254,University of Alberta,2021-04,243,18,46944.0,13.5,2608.0
4255,University of Alberta,2021-05,39,5,9702.0,7.8,1940.4
4256,University of Alberta,2021-06,218,21,53549.0,10.380952380952381,2549.9523809523807
