,name,month_year,books_scanned
1895,Hong Kong,2018-09,16906
1896,Hong Kong,2018-10,18045
1897,Hong Kong,2018-11,17930
1898,Hong Kong,2018-12,10935
1899,Hong Kong,2019-01,6928
1901,Hopewell Junction,2013-07,1
1902,Hopewell Junction,2013-08,1
1903,Hopewell Junction,2014-07,15
1904,Hopewell Junction,2014-08,7
1905,"Innodata Knowledge Services, Inc.",2018-09,224
1906,"Innodata Knowledge Services, Inc.",2018-10,2895
1907,"Innodata Knowledge Services, Inc.",2018-11,4254
1908,"Innodata Knowledge Services, Inc.",2018-12,8441
1909,"Innodata Knowledge Services, Inc.",2019-01,14400
1910,"Innodata Knowledge Services, Inc.",2019-02,13217
1911,"Innodata Knowledge Services, Inc.",2019-03,18197
1912,"Innodata Knowledge Services, Inc.",2019-04,16537
1913,"Innodata Knowledge Services, Inc.",2019-05,21755
1914,"Innodata Knowledge Services, Inc.",2019-06,25172
1915,"Innodata Knowledge Services, Inc.",2019-07,35552
1916,"Innodata Knowledge Services, Inc.",2019-08,33481
1917,"Innodata Knowledge Services, Inc.",2019-09,27895
1918,"Innodata Knowledge Services, Inc.",2019-10,23583
1919,"Innodata Knowledge Services, Inc.",2019-11,54470
1920,"Innodata Knowledge Services, Inc.",2019-12,62505
1921,"Innodata Knowledge Services, Inc.",2020-01,62321
1922,"Innodata Knowledge Services, Inc.",2020-02,41093
1923,"Innodata Knowledge Services, Inc.",2020-03,34377
1924,"Innodata Knowledge Services, Inc.",2020-04,10307
1925,"Innodata Knowledge Services, Inc.",2020-05,23563
1926,"Innodata Knowledge Services, Inc.",2020-06,67625
1927,"Innodata Knowledge Services, Inc.",2020-07,73551
1928,"Innodata Knowledge Services, Inc.",2020-08,71957
1929,"Innodata Knowledge Services, Inc.",2020-09,90810
1930,"Innodata Knowledge Services, Inc.",2020-10,93287
1931,"Innodata Knowledge Services, Inc.",2020-11,90047
1932,"Innodata Knowledge Services, Inc.",2020-12,77889
1933,"Innodata Knowledge Services, Inc.",2021-01,90255
1934,"Innodata Knowledge Services, Inc.",2021-02,81954
1935,"Innodata Knowledge Services, Inc.",2021-03,89066
1936,"Innodata Knowledge Services, Inc.",2021-04,52455
1937,"Innodata Knowledge Services, Inc.",2021-05,78380
1938,"Innodata Knowledge Services, Inc.",2021-06,82414
1939,"Innodata Knowledge Services, Inc.",2021-07,76496
1940,"Innodata Knowledge Services, Inc.",2021-08,67352
1941,"Innodata Knowledge Services, Inc.",2021-09,76007
1942,"Innodata Knowledge Services, Inc.",2021-10,83015
1943,"Innodata Knowledge Services, Inc.",2021-11,70520
1944,"Innodata Knowledge Services, Inc.",2021-12,47637
1945,"Innodata Knowledge Services, Inc.",2022-01,64363
1946,"Innodata Knowledge Services, Inc.",2022-02,59032
1947,"Innodata Knowledge Services, Inc.",2022-03,78529
1948,"Innodata Knowledge Services, Inc.",2022-04,64810
1949,"Innodata Knowledge Services, Inc.",2022-05,75836
1950,"Innodata Knowledge Services, Inc.",2022-06,87203
1951,"Innodata Knowledge Services, Inc.",2022-07,91347
1952,"Innodata Knowledge Services, Inc.",2022-08,97916
1953,"Innodata Knowledge Services, Inc.",2022-09,83360
1954,"Innodata Knowledge Services, Inc.",2022-10,91403
1955,"Innodata Knowledge Services, Inc.",2022-11,74251
1956,"Innodata Knowledge Services, Inc.",2022-12,61570
1957,"Innodata Knowledge Services, Inc.",2023-01,83788
1958,"Innodata Knowledge Services, Inc.",2023-02,71615
1959,"Innodata Knowledge Services, Inc.",2023-03,78602
1960,"Innodata Knowledge Services, Inc.",2023-04,51917
1961,"Innodata Knowledge Services, Inc.",2023-05,62240
1964,Internet Archive Headquarters,2006-03,20
1965,Internet Archive Headquarters,2006-04,5
1966,Internet Archive Headquarters,2006-05,1
1967,Internet Archive Headquarters,2006-08,1
1968,Internet Archive Headquarters,2006-11,1
1969,Internet Archive Headquarters,2006-12,1
1970,Internet Archive Headquarters,2007-01,6
1971,Internet Archive Headquarters,2007-04,1
1972,Internet Archive Headquarters,2007-05,4
1973,Internet Archive Headquarters,2007-06,2
1974,Internet Archive Headquarters,2007-07,1
1975,Internet Archive Headquarters,2007-09,1
1976,Internet Archive Headquarters,2007-10,1
1977,Internet Archive Headquarters,2007-11,1
1978,Internet Archive Headquarters,2008-01,110
1979,Internet Archive Headquarters,2009-07,5
1980,Internet Archive Headquarters,2009-08,15
1981,Internet Archive Headquarters,2009-09,14
1982,Internet Archive Headquarters,2009-10,1695
1983,Internet Archive Headquarters,2009-11,3369
1984,Internet Archive Headquarters,2009-12,3139
1985,Internet Archive Headquarters,2010-01,4296
1986,Internet Archive Headquarters,2010-02,4938
1987,Internet Archive Headquarters,2010-03,5805
1988,Internet Archive Headquarters,2010-04,6458
1989,Internet Archive Headquarters,2010-05,6172
1990,Internet Archive Headquarters,2010-06,5831
1991,Internet Archive Headquarters,2010-07,5405
1992,Internet Archive Headquarters,2010-08,6058
1993,Internet Archive Headquarters,2010-09,6733
1994,Internet Archive Headquarters,2010-10,5742
1995,Internet Archive Headquarters,2010-11,890
1996,Internet Archive Headquarters,2010-12,822
1997,Internet Archive Headquarters,2011-01,1
1998,Internet Archive Headquarters,2011-02,2
1999,Internet Archive Headquarters,2011-04,15
2000,Internet Archive Headquarters,2011-05,6
2001,Internet Archive Headquarters,2012-03,4
2002,Internet Archive Headquarters,2012-05,1
2003,Internet Archive Headquarters,2015-11,5
2004,Internet Archive Headquarters,2015-12,9
2005,Internet Archive Headquarters,2017-06,1
2007,Internet Archive Sheridan Headquarters,2007-04,1
2008,Internet Archive Sheridan Headquarters,2007-08,2
2009,Internet Archive Sheridan Headquarters,2007-10,1
2010,Internet Archive Sheridan Headquarters,2007-12,1
2011,Internet Archive Sheridan Headquarters,2008-03,1
2012,Internet Archive Sheridan Headquarters,2008-04,1
2013,Internet Archive Sheridan Headquarters,2008-07,2
2014,Internet Archive Sheridan Headquarters,2008-09,1
2015,Internet Archive Sheridan Headquarters,2009-07,88
2016,Internet Archive Sheridan Headquarters,2009-08,582
2017,Internet Archive Sheridan Headquarters,2009-09,781
2018,Internet Archive Sheridan Headquarters,2009-10,15
2019,Internet Archive Sheridan Headquarters,2017-08,1
2020,Internet Archive Sheridan Headquarters,2017-11,2
2021,Internet Archive Sheridan Headquarters,2018-03,2
2022,Internet Archive Sheridan Headquarters,2018-06,2
2023,Internet Archive Sheridan Headquarters,2018-07,3
2024,Internet Archive Sheridan Headquarters,2018-09,1
2025,Internet Archive Sheridan Headquarters,2018-10,3
2026,Internet Archive Sheridan Headquarters,2018-11,2
2027,Internet Archive Sheridan Headquarters,2019-01,1
2028,Internet Archive Sheridan Headquarters,2019-04,3
2029,Internet Archive Sheridan Headquarters,2019-05,3
2030,Internet Archive Sheridan Headquarters,2019-08,1
2031,Internet Archive Sheridan Headquarters,2019-10,1
2032,Internet Archive Sheridan Headquarters,2020-11,10
2033,Internet Archive Sheridan Headquarters,2020-12,4
2034,Internet Archive Sheridan Headquarters,2021-01,2
2035,Internet Archive Sheridan Headquarters,2021-04,1
2036,Internet Archive Sheridan Headquarters,2021-05,2
2037,Internet Archive Sheridan Headquarters,2021-06,3
2038,Internet Archive Sheridan Headquarters,2021-07,1
2039,Internet Archive Sheridan Headquarters,2021-08,2
2040,Internet Archive Sheridan Headquarters,2021-09,1
2041,Internet Archive Sheridan Headquarters,2021-10,5
2042,Internet Archive Sheridan Headquarters,2021-12,1
2043,Internet Archive Sheridan Headquarters,2022-01,7
2044,Internet Archive Sheridan Headquarters,2022-02,6
2045,Internet Archive Sheridan Headquarters,2022-04,12
2046,Internet Archive Sheridan Headquarters,2022-05,12
2047,Internet Archive Sheridan Headquarters,2022-06,5
2048,Internet Archive Sheridan Headquarters,2022-07,5
2049,Internet Archive Sheridan Headquarters,2022-08,2
2050,Internet Archive Sheridan Headquarters,2022-09,3
2051,Internet Archive Sheridan Headquarters,2022-10,5
2052,Internet Archive Sheridan Headquarters,2022-11,8
2053,Internet Archive Sheridan Headquarters,2022-12,5
2054,Internet Archive Sheridan Headquarters,2023-02,1
2055,Internet Archive Sheridan Headquarters,2023-03,8
2056,Internet Archive Sheridan Headquarters,2023-05,13
2057,Internet Archive Sheridan Headquarters,2023-06,7
2059,Internt Archive Physical Archive,2006-03,232
2060,Internt Archive Physical Archive,2006-04,1434
2061,Internt Archive Physical Archive,2006-05,2768
2062,Internt Archive Physical Archive,2006-06,2973
2063,Internt Archive Physical Archive,2006-07,2910
2064,Internt Archive Physical Archive,2006-08,2419
2065,Internt Archive Physical Archive,2006-09,3074
2066,Internt Archive Physical Archive,2006-10,3401
2067,Internt Archive Physical Archive,2006-11,3579
2068,Internt Archive Physical Archive,2006-12,3026
2069,Internt Archive Physical Archive,2007-01,4038
2070,Internt Archive Physical Archive,2007-02,3432
2071,Internt Archive Physical Archive,2007-03,3522
2072,Internt Archive Physical Archive,2007-04,2688
2073,Internt Archive Physical Archive,2007-05,4717
2074,Internt Archive Physical Archive,2007-06,3750
2075,Internt Archive Physical Archive,2007-07,3864
2076,Internt Archive Physical Archive,2007-08,4296
2077,Internt Archive Physical Archive,2007-09,4393
2078,Internt Archive Physical Archive,2007-10,4652
2079,Internt Archive Physical Archive,2007-11,3241
2080,Internt Archive Physical Archive,2007-12,2483
2081,Internt Archive Physical Archive,2008-01,2749
2082,Internt Archive Physical Archive,2008-02,2971
2083,Internt Archive Physical Archive,2008-03,3749
2084,Internt Archive Physical Archive,2008-04,2562
2085,Internt Archive Physical Archive,2008-05,2919
2086,Internt Archive Physical Archive,2008-06,2587
2087,Internt Archive Physical Archive,2008-07,2515
2088,Internt Archive Physical Archive,2008-08,2623
2089,Internt Archive Physical Archive,2008-09,2063
2090,Internt Archive Physical Archive,2008-10,2165
2091,Internt Archive Physical Archive,2008-11,1850
2092,Internt Archive Physical Archive,2008-12,1065
2093,Internt Archive Physical Archive,2009-01,810
2094,Internt Archive Physical Archive,2009-02,887
2095,Internt Archive Physical Archive,2009-03,1053
2096,Internt Archive Physical Archive,2009-04,763
2097,Internt Archive Physical Archive,2009-05,933
2098,Internt Archive Physical Archive,2009-06,519
2099,Internt Archive Physical Archive,2009-07,1299
2100,Internt Archive Physical Archive,2009-08,2404
2101,Internt Archive Physical Archive,2009-09,2224
2102,Internt Archive Physical Archive,2009-10,1454
2103,Internt Archive Physical Archive,2010-03,2
2104,Internt Archive Physical Archive,2012-03,7
2105,Internt Archive Physical Archive,2012-05,37
2106,Internt Archive Physical Archive,2012-06,301
2107,Internt Archive Physical Archive,2012-07,131
2108,Internt Archive Physical Archive,2012-08,204
2109,Internt Archive Physical Archive,2013-06,23
2110,Internt Archive Physical Archive,2013-07,41
2111,Internt Archive Physical Archive,2014-08,134
2112,Internt Archive Physical Archive,2014-09,333
2113,Internt Archive Physical Archive,2014-10,154
2114,Internt Archive Physical Archive,2014-11,144
2115,Internt Archive Physical Archive,2014-12,86
2116,Internt Archive Physical Archive,2015-01,54
2117,Internt Archive Physical Archive,2016-05,51
2118,Internt Archive Physical Archive,2016-06,47
2119,Internt Archive Physical Archive,2016-07,37
2120,Internt Archive Physical Archive,2016-10,11
2121,Internt Archive Physical Archive,2017-08,3
2122,Internt Archive Physical Archive,2017-09,1
2124,John Hopkins University Library Offsite Storage,2020-10,41
2125,John Hopkins University Library Offsite Storage,2020-11,143
2126,John Hopkins University Library Offsite Storage,2020-12,153
2127,John Hopkins University Library Offsite Storage,2021-01,156
2128,John Hopkins University Library Offsite Storage,2021-02,257
2129,John Hopkins University Library Offsite Storage,2021-03,113
2130,John Hopkins University Library Offsite Storage,2021-04,271
2131,John Hopkins University Library Offsite Storage,2021-05,74
2132,John Hopkins University Library Offsite Storage,2021-06,194
2133,John Hopkins University Library Offsite Storage,2021-07,110
2134,John Hopkins University Library Offsite Storage,2021-08,212
2135,John Hopkins University Library Offsite Storage,2021-09,43
2136,John Hopkins University Library Offsite Storage,2021-10,158
2137,John Hopkins University Library Offsite Storage,2021-11,296
2138,John Hopkins University Library Offsite Storage,2021-12,219
2139,John Hopkins University Library Offsite Storage,2022-01,2
2140,John Hopkins University Library Offsite Storage,2022-02,39
2141,John Hopkins University Library Offsite Storage,2022-03,250
2142,John Hopkins University Library Offsite Storage,2022-04,166
2143,John Hopkins University Library Offsite Storage,2022-05,156
2144,John Hopkins University Library Offsite Storage,2022-06,156
2145,John Hopkins University Library Offsite Storage,2022-07,177
2146,John Hopkins University Library Offsite Storage,2022-08,153
2147,John Hopkins University Library Offsite Storage,2022-09,229
2148,John Hopkins University Library Offsite Storage,2022-10,165
2149,John Hopkins University Library Offsite Storage,2022-11,125
2150,John Hopkins University Library Offsite Storage,2022-12,126
2151,John Hopkins University Library Offsite Storage,2023-01,132
2152,John Hopkins University Library Offsite Storage,2023-02,491
2153,John Hopkins University Library Offsite Storage,2023-03,125
2154,John Hopkins University Library Offsite Storage,2023-04,12
2155,John Hopkins University Library Offsite Storage,2023-05,3
2157,Library of Congress,2002-01,4
2158,Library of Congress,2007-01,197
2159,Library of Congress,2007-11,17
2160,Library of Congress,2008-03,216
2161,Library of Congress,2008-04,1262
2162,Library of Congress,2008-05,3608
2163,Library of Congress,2008-06,4856
2164,Library of Congress,2008-07,3939
2165,Library of Congress,2008-08,2773
2166,Library of Congress,2008-09,2387
2167,Library of Congress,2008-10,1938
2168,Library of Congress,2008-11,1635
2169,Library of Congress,2008-12,2034
2170,Library of Congress,2009-01,1764
2171,Library of Congress,2009-02,2284
2172,Library of Congress,2009-03,2852
2173,Library of Congress,2009-04,3018
2174,Library of Congress,2009-05,3243
2175,Library of Congress,2009-06,4371
2176,Library of Congress,2009-07,7101
2177,Library of Congress,2009-08,4348
2178,Library of Congress,2009-09,3809
2179,Library of Congress,2009-10,3143
2180,Library of Congress,2009-11,2879
2181,Library of Congress,2009-12,2276
2182,Library of Congress,2010-01,2362
2183,Library of Congress,2010-02,1949
2184,Library of Congress,2010-03,2402
2185,Library of Congress,2010-04,3177
2186,Library of Congress,2010-05,1690
2187,Library of Congress,2010-06,1789
2188,Library of Congress,2010-07,2292
2189,Library of Congress,2010-08,2914
2190,Library of Congress,2010-09,1282
2191,Library of Congress,2010-10,1211
2192,Library of Congress,2010-11,2077
2193,Library of Congress,2010-12,1631
2194,Library of Congress,2011-01,1481
2195,Library of Congress,2011-02,1958
2196,Library of Congress,2011-03,1957
2197,Library of Congress,2011-04,2994
2198,Library of Congress,2011-05,2885
2199,Library of Congress,2011-06,2987
2200,Library of Congress,2011-07,3371
2201,Library of Congress,2011-08,2719
2202,Library of Congress,2011-09,2554
2203,Library of Congress,2011-10,2097
2204,Library of Congress,2011-11,2433
2205,Library of Congress,2011-12,1957
2206,Library of Congress,2012-01,2079
2207,Library of Congress,2012-02,2237
2208,Library of Congress,2012-03,2830
2209,Library of Congress,2012-04,2586
2210,Library of Congress,2012-05,2576
2211,Library of Congress,2012-06,2522
2212,Library of Congress,2012-07,2988
2213,Library of Congress,2012-08,3479
2214,Library of Congress,2012-09,3210
2215,Library of Congress,2012-10,3424
2216,Library of Congress,2012-11,2490
2217,Library of Congress,2012-12,1203
2218,Library of Congress,2013-01,1189
2219,Library of Congress,2013-02,1449
2220,Library of Congress,2013-03,1314
2221,Library of Congress,2013-04,1898
2222,Library of Congress,2013-05,1908
2223,Library of Congress,2013-06,1708
2224,Library of Congress,2013-07,1386
2225,Library of Congress,2013-08,1284
2226,Library of Congress,2013-09,1117
2227,Library of Congress,2013-10,432
2228,Library of Congress,2013-11,1017
2229,Library of Congress,2013-12,846
2230,Library of Congress,2014-01,1472
2231,Library of Congress,2014-02,1456
2232,Library of Congress,2014-03,1612
2233,Library of Congress,2014-04,1370
2234,Library of Congress,2014-05,999
2235,Library of Congress,2014-06,932
2236,Library of Congress,2014-07,679
2237,Library of Congress,2014-08,905
2238,Library of Congress,2014-09,664
2239,Library of Congress,2014-10,208
2240,Library of Congress,2014-11,978
2241,Library of Congress,2014-12,901
2242,Library of Congress,2015-01,564
2243,Library of Congress,2015-02,869
2244,Library of Congress,2015-03,451
2245,Library of Congress,2015-04,339
2246,Library of Congress,2015-05,922
2247,Library of Congress,2015-06,1149
2248,Library of Congress,2015-07,843
2249,Library of Congress,2015-08,627
2250,Library of Congress,2015-09,782
2251,Library of Congress,2015-10,689
2252,Library of Congress,2015-11,473
2253,Library of Congress,2015-12,231
2254,Library of Congress,2016-01,324
2255,Library of Congress,2016-02,389
2256,Library of Congress,2016-03,513
2257,Library of Congress,2016-04,289
2258,Library of Congress,2016-05,584
2259,Library of Congress,2016-06,578
2260,Library of Congress,2016-07,505
2261,Library of Congress,2016-08,588
2262,Library of Congress,2016-09,585
2263,Library of Congress,2016-10,636
2264,Library of Congress,2016-11,655
2265,Library of Congress,2016-12,435
2266,Library of Congress,2017-01,366
2267,Library of Congress,2017-02,243
2268,Library of Congress,2017-03,609
2269,Library of Congress,2017-04,600
2270,Library of Congress,2017-05,607
2271,Library of Congress,2017-06,484
2272,Library of Congress,2017-07,507
2273,Library of Congress,2017-08,530
