,name,month_year,books_scanned
1949,"Innodata Knowledge Services, Inc.",2021-12,47637
1950,"Innodata Knowledge Services, Inc.",2022-01,64367
1951,"Innodata Knowledge Services, Inc.",2022-02,59037
1952,"Innodata Knowledge Services, Inc.",2022-03,78530
1953,"Innodata Knowledge Services, Inc.",2022-04,64810
1954,"Innodata Knowledge Services, Inc.",2022-05,75836
1955,"Innodata Knowledge Services, Inc.",2022-06,87203
1956,"Innodata Knowledge Services, Inc.",2022-07,91347
1957,"Innodata Knowledge Services, Inc.",2022-08,97916
1958,"Innodata Knowledge Services, Inc.",2022-09,83360
1959,"Innodata Knowledge Services, Inc.",2022-10,91403
1960,"Innodata Knowledge Services, Inc.",2022-11,74251
1961,"Innodata Knowledge Services, Inc.",2022-12,61570
1962,"Innodata Knowledge Services, Inc.",2023-01,83788
1963,"Innodata Knowledge Services, Inc.",2023-02,71615
1964,"Innodata Knowledge Services, Inc.",2023-03,78602
1965,"Innodata Knowledge Services, Inc.",2023-04,51917
1966,"Innodata Knowledge Services, Inc.",2023-05,62240
1969,Internet Archive Headquarters,2006-03,20
1970,Internet Archive Headquarters,2006-04,5
1971,Internet Archive Headquarters,2006-05,1
1972,Internet Archive Headquarters,2006-08,1
1973,Internet Archive Headquarters,2006-11,1
1974,Internet Archive Headquarters,2006-12,1
1975,Internet Archive Headquarters,2007-01,6
1976,Internet Archive Headquarters,2007-04,1
1977,Internet Archive Headquarters,2007-05,4
1978,Internet Archive Headquarters,2007-06,2
1979,Internet Archive Headquarters,2007-07,1
1980,Internet Archive Headquarters,2007-09,1
1981,Internet Archive Headquarters,2007-10,1
1982,Internet Archive Headquarters,2007-11,1
1983,Internet Archive Headquarters,2008-01,110
1984,Internet Archive Headquarters,2009-07,5
1985,Internet Archive Headquarters,2009-08,15
1986,Internet Archive Headquarters,2009-09,14
1987,Internet Archive Headquarters,2009-10,1695
1988,Internet Archive Headquarters,2009-11,3369
1989,Internet Archive Headquarters,2009-12,3139
1990,Internet Archive Headquarters,2010-01,4296
1991,Internet Archive Headquarters,2010-02,4938
1992,Internet Archive Headquarters,2010-03,5805
1993,Internet Archive Headquarters,2010-04,6458
1994,Internet Archive Headquarters,2010-05,6172
1995,Internet Archive Headquarters,2010-06,5831
1996,Internet Archive Headquarters,2010-07,5405
1997,Internet Archive Headquarters,2010-08,6058
1998,Internet Archive Headquarters,2010-09,6733
1999,Internet Archive Headquarters,2010-10,5742
2000,Internet Archive Headquarters,2010-11,890
2001,Internet Archive Headquarters,2010-12,822
2002,Internet Archive Headquarters,2011-01,1
2003,Internet Archive Headquarters,2011-02,2
2004,Internet Archive Headquarters,2011-04,15
2005,Internet Archive Headquarters,2011-05,6
2006,Internet Archive Headquarters,2012-03,4
2007,Internet Archive Headquarters,2012-05,1
2008,Internet Archive Headquarters,2015-09,1
2009,Internet Archive Headquarters,2015-11,5
2010,Internet Archive Headquarters,2015-12,9
2011,Internet Archive Headquarters,2017-06,1
2013,Internet Archive Sheridan Headquarters,2007-04,1
2014,Internet Archive Sheridan Headquarters,2007-08,2
2015,Internet Archive Sheridan Headquarters,2007-10,1
2016,Internet Archive Sheridan Headquarters,2007-11,14
2017,Internet Archive Sheridan Headquarters,2007-12,5
2018,Internet Archive Sheridan Headquarters,2008-03,1
2019,Internet Archive Sheridan Headquarters,2008-04,10
2020,Internet Archive Sheridan Headquarters,2008-05,115
2021,Internet Archive Sheridan Headquarters,2008-06,319
2022,Internet Archive Sheridan Headquarters,2008-07,154
2023,Internet Archive Sheridan Headquarters,2008-08,29
2024,Internet Archive Sheridan Headquarters,2008-09,1
2025,Internet Archive Sheridan Headquarters,2009-07,88
2026,Internet Archive Sheridan Headquarters,2009-08,582
2027,Internet Archive Sheridan Headquarters,2009-09,781
2028,Internet Archive Sheridan Headquarters,2009-10,15
2029,Internet Archive Sheridan Headquarters,2017-08,1
2030,Internet Archive Sheridan Headquarters,2017-11,2
2031,Internet Archive Sheridan Headquarters,2018-03,2
2032,Internet Archive Sheridan Headquarters,2018-06,2
2033,Internet Archive Sheridan Headquarters,2018-07,3
2034,Internet Archive Sheridan Headquarters,2018-09,1
2035,Internet Archive Sheridan Headquarters,2018-10,3
2036,Internet Archive Sheridan Headquarters,2018-11,2
2037,Internet Archive Sheridan Headquarters,2019-01,1
2038,Internet Archive Sheridan Headquarters,2019-04,3
2039,Internet Archive Sheridan Headquarters,2019-05,3
2040,Internet Archive Sheridan Headquarters,2019-08,1
2041,Internet Archive Sheridan Headquarters,2019-10,1
2042,Internet Archive Sheridan Headquarters,2020-11,10
2043,Internet Archive Sheridan Headquarters,2020-12,4
2044,Internet Archive Sheridan Headquarters,2021-01,2
2045,Internet Archive Sheridan Headquarters,2021-04,1
2046,Internet Archive Sheridan Headquarters,2021-05,2
2047,Internet Archive Sheridan Headquarters,2021-06,3
2048,Internet Archive Sheridan Headquarters,2021-07,1
2049,Internet Archive Sheridan Headquarters,2021-08,2
2050,Internet Archive Sheridan Headquarters,2021-09,1
2051,Internet Archive Sheridan Headquarters,2021-10,5
2052,Internet Archive Sheridan Headquarters,2021-12,1
2053,Internet Archive Sheridan Headquarters,2022-01,7
2054,Internet Archive Sheridan Headquarters,2022-02,6
2055,Internet Archive Sheridan Headquarters,2022-04,12
2056,Internet Archive Sheridan Headquarters,2022-05,12
2057,Internet Archive Sheridan Headquarters,2022-06,5
2058,Internet Archive Sheridan Headquarters,2022-07,5
2059,Internet Archive Sheridan Headquarters,2022-08,2
2060,Internet Archive Sheridan Headquarters,2022-09,3
2061,Internet Archive Sheridan Headquarters,2022-10,5
2062,Internet Archive Sheridan Headquarters,2022-11,8
2063,Internet Archive Sheridan Headquarters,2022-12,5
2064,Internet Archive Sheridan Headquarters,2023-02,1
2065,Internet Archive Sheridan Headquarters,2023-03,8
2066,Internet Archive Sheridan Headquarters,2023-04,1
2067,Internet Archive Sheridan Headquarters,2023-05,13
2068,Internet Archive Sheridan Headquarters,2023-06,7
2070,Internt Archive Physical Archive,2006-03,232
2071,Internt Archive Physical Archive,2006-04,1498
2072,Internt Archive Physical Archive,2006-05,2790
2073,Internt Archive Physical Archive,2006-06,2973
2074,Internt Archive Physical Archive,2006-07,2910
2075,Internt Archive Physical Archive,2006-08,2419
2076,Internt Archive Physical Archive,2006-09,3074
2077,Internt Archive Physical Archive,2006-10,3401
2078,Internt Archive Physical Archive,2006-11,3579
2079,Internt Archive Physical Archive,2006-12,3026
2080,Internt Archive Physical Archive,2007-01,4038
2081,Internt Archive Physical Archive,2007-02,3432
2082,Internt Archive Physical Archive,2007-03,3522
2083,Internt Archive Physical Archive,2007-04,2688
2084,Internt Archive Physical Archive,2007-05,4717
2085,Internt Archive Physical Archive,2007-06,3750
2086,Internt Archive Physical Archive,2007-07,3864
2087,Internt Archive Physical Archive,2007-08,4296
2088,Internt Archive Physical Archive,2007-09,4393
2089,Internt Archive Physical Archive,2007-10,4652
2090,Internt Archive Physical Archive,2007-11,3241
2091,Internt Archive Physical Archive,2007-12,2483
2092,Internt Archive Physical Archive,2008-01,2749
2093,Internt Archive Physical Archive,2008-02,2971
2094,Internt Archive Physical Archive,2008-03,3749
2095,Internt Archive Physical Archive,2008-04,2562
2096,Internt Archive Physical Archive,2008-05,2920
2097,Internt Archive Physical Archive,2008-06,2589
2098,Internt Archive Physical Archive,2008-07,2519
2099,Internt Archive Physical Archive,2008-08,2623
2100,Internt Archive Physical Archive,2008-09,2118
2101,Internt Archive Physical Archive,2008-10,2196
2102,Internt Archive Physical Archive,2008-11,2001
2103,Internt Archive Physical Archive,2008-12,1189
2104,Internt Archive Physical Archive,2009-01,967
2105,Internt Archive Physical Archive,2009-02,903
2106,Internt Archive Physical Archive,2009-03,1071
2107,Internt Archive Physical Archive,2009-04,805
2108,Internt Archive Physical Archive,2009-05,946
2109,Internt Archive Physical Archive,2009-06,533
2110,Internt Archive Physical Archive,2009-07,1376
2111,Internt Archive Physical Archive,2009-08,2571
2112,Internt Archive Physical Archive,2009-09,2261
2113,Internt Archive Physical Archive,2009-10,1474
2114,Internt Archive Physical Archive,2009-11,71
2115,Internt Archive Physical Archive,2010-03,2
2116,Internt Archive Physical Archive,2011-06,1
2117,Internt Archive Physical Archive,2012-03,7
2118,Internt Archive Physical Archive,2012-05,37
2119,Internt Archive Physical Archive,2012-06,301
2120,Internt Archive Physical Archive,2012-07,131
2121,Internt Archive Physical Archive,2012-08,204
2122,Internt Archive Physical Archive,2013-06,23
2123,Internt Archive Physical Archive,2013-07,41
2124,Internt Archive Physical Archive,2014-08,134
2125,Internt Archive Physical Archive,2014-09,333
2126,Internt Archive Physical Archive,2014-10,154
2127,Internt Archive Physical Archive,2014-11,144
2128,Internt Archive Physical Archive,2014-12,86
2129,Internt Archive Physical Archive,2015-01,54
2130,Internt Archive Physical Archive,2016-05,51
2131,Internt Archive Physical Archive,2016-06,47
2132,Internt Archive Physical Archive,2016-07,37
2133,Internt Archive Physical Archive,2016-10,11
2134,Internt Archive Physical Archive,2017-08,3
2135,Internt Archive Physical Archive,2017-09,1
2137,John Hopkins University Library Offsite Storage,2020-10,41
2138,John Hopkins University Library Offsite Storage,2020-11,143
2139,John Hopkins University Library Offsite Storage,2020-12,153
2140,John Hopkins University Library Offsite Storage,2021-01,156
2141,John Hopkins University Library Offsite Storage,2021-02,257
2142,John Hopkins University Library Offsite Storage,2021-03,113
2143,John Hopkins University Library Offsite Storage,2021-04,271
2144,John Hopkins University Library Offsite Storage,2021-05,74
2145,John Hopkins University Library Offsite Storage,2021-06,194
2146,John Hopkins University Library Offsite Storage,2021-07,110
2147,John Hopkins University Library Offsite Storage,2021-08,213
2148,John Hopkins University Library Offsite Storage,2021-09,44
2149,John Hopkins University Library Offsite Storage,2021-10,158
2150,John Hopkins University Library Offsite Storage,2021-11,296
2151,John Hopkins University Library Offsite Storage,2021-12,219
2152,John Hopkins University Library Offsite Storage,2022-01,2
2153,John Hopkins University Library Offsite Storage,2022-02,39
2154,John Hopkins University Library Offsite Storage,2022-03,250
2155,John Hopkins University Library Offsite Storage,2022-04,166
2156,John Hopkins University Library Offsite Storage,2022-05,156
2157,John Hopkins University Library Offsite Storage,2022-06,156
2158,John Hopkins University Library Offsite Storage,2022-07,177
2159,John Hopkins University Library Offsite Storage,2022-08,153
2160,John Hopkins University Library Offsite Storage,2022-09,229
2161,John Hopkins University Library Offsite Storage,2022-10,165
2162,John Hopkins University Library Offsite Storage,2022-11,125
2163,John Hopkins University Library Offsite Storage,2022-12,126
2164,John Hopkins University Library Offsite Storage,2023-01,132
2165,John Hopkins University Library Offsite Storage,2023-02,491
2166,John Hopkins University Library Offsite Storage,2023-03,125
2167,John Hopkins University Library Offsite Storage,2023-04,12
2168,John Hopkins University Library Offsite Storage,2023-05,3
2170,Library of Congress,2002-01,4
2171,Library of Congress,2007-01,197
2172,Library of Congress,2007-11,17
2173,Library of Congress,2008-03,216
2174,Library of Congress,2008-04,1262
2175,Library of Congress,2008-05,3608
2176,Library of Congress,2008-06,4856
2177,Library of Congress,2008-07,3939
2178,Library of Congress,2008-08,2773
2179,Library of Congress,2008-09,2387
2180,Library of Congress,2008-10,1938
2181,Library of Congress,2008-11,1635
2182,Library of Congress,2008-12,2034
2183,Library of Congress,2009-01,1764
2184,Library of Congress,2009-02,2284
2185,Library of Congress,2009-03,2852
2186,Library of Congress,2009-04,3018
2187,Library of Congress,2009-05,3243
2188,Library of Congress,2009-06,4371
2189,Library of Congress,2009-07,7101
2190,Library of Congress,2009-08,4348
2191,Library of Congress,2009-09,3809
2192,Library of Congress,2009-10,3143
2193,Library of Congress,2009-11,2879
2194,Library of Congress,2009-12,2276
2195,Library of Congress,2010-01,2362
2196,Library of Congress,2010-02,1949
2197,Library of Congress,2010-03,2402
2198,Library of Congress,2010-04,3177
2199,Library of Congress,2010-05,1690
2200,Library of Congress,2010-06,1789
2201,Library of Congress,2010-07,2292
2202,Library of Congress,2010-08,2914
2203,Library of Congress,2010-09,1282
2204,Library of Congress,2010-10,1211
2205,Library of Congress,2010-11,2077
2206,Library of Congress,2010-12,1631
2207,Library of Congress,2011-01,1481
2208,Library of Congress,2011-02,1958
2209,Library of Congress,2011-03,1957
2210,Library of Congress,2011-04,2995
2211,Library of Congress,2011-05,2885
2212,Library of Congress,2011-06,2988
2213,Library of Congress,2011-07,3371
2214,Library of Congress,2011-08,2719
2215,Library of Congress,2011-09,2561
2216,Library of Congress,2011-10,2099
2217,Library of Congress,2011-11,2434
2218,Library of Congress,2011-12,1957
2219,Library of Congress,2012-01,2079
2220,Library of Congress,2012-02,2238
2221,Library of Congress,2012-03,2830
2222,Library of Congress,2012-04,2586
2223,Library of Congress,2012-05,2576
2224,Library of Congress,2012-06,2522
2225,Library of Congress,2012-07,2992
2226,Library of Congress,2012-08,3479
2227,Library of Congress,2012-09,3397
2228,Library of Congress,2012-10,3424
2229,Library of Congress,2012-11,2490
2230,Library of Congress,2012-12,1203
2231,Library of Congress,2013-01,1189
2232,Library of Congress,2013-02,1449
2233,Library of Congress,2013-03,1314
2234,Library of Congress,2013-04,1898
2235,Library of Congress,2013-05,1908
2236,Library of Congress,2013-06,1708
2237,Library of Congress,2013-07,1386
2238,Library of Congress,2013-08,1284
2239,Library of Congress,2013-09,1117
2240,Library of Congress,2013-10,432
2241,Library of Congress,2013-11,1017
2242,Library of Congress,2013-12,846
2243,Library of Congress,2014-01,1472
2244,Library of Congress,2014-02,1456
2245,Library of Congress,2014-03,1612
2246,Library of Congress,2014-04,1370
2247,Library of Congress,2014-05,999
2248,Library of Congress,2014-06,932
2249,Library of Congress,2014-07,679
2250,Library of Congress,2014-08,905
2251,Library of Congress,2014-09,664
2252,Library of Congress,2014-10,208
2253,Library of Congress,2014-11,978
2254,Library of Congress,2014-12,901
2255,Library of Congress,2015-01,564
2256,Library of Congress,2015-02,869
2257,Library of Congress,2015-03,451
2258,Library of Congress,2015-04,339
2259,Library of Congress,2015-05,922
2260,Library of Congress,2015-06,1149
2261,Library of Congress,2015-07,843
2262,Library of Congress,2015-08,627
2263,Library of Congress,2015-09,782
2264,Library of Congress,2015-10,689
2265,Library of Congress,2015-11,473
2266,Library of Congress,2015-12,231
2267,Library of Congress,2016-01,324
2268,Library of Congress,2016-02,389
2269,Library of Congress,2016-03,513
2270,Library of Congress,2016-04,449
2271,Library of Congress,2016-05,611
2272,Library of Congress,2016-06,578
2273,Library of Congress,2016-07,506
2274,Library of Congress,2016-08,590
2275,Library of Congress,2016-09,588
2276,Library of Congress,2016-10,636
2277,Library of Congress,2016-11,657
2278,Library of Congress,2016-12,437
2279,Library of Congress,2017-01,370
2280,Library of Congress,2017-02,246
2281,Library of Congress,2017-03,609
2282,Library of Congress,2017-04,601
2283,Library of Congress,2017-05,607
2284,Library of Congress,2017-06,484
2285,Library of Congress,2017-07,507
2286,Library of Congress,2017-08,530
2287,Library of Congress,2017-09,511
2288,Library of Congress,2017-10,574
2289,Library of Congress,2017-11,562
2290,Library of Congress,2017-12,430
2291,Library of Congress,2018-01,520
2292,Library of Congress,2018-02,475
2293,Library of Congress,2018-03,620
2294,Library of Congress,2018-04,638
2295,Library of Congress,2018-05,575
2296,Library of Congress,2018-06,663
2297,Library of Congress,2018-07,215
2298,Library of Congress,2018-08,309
2299,Library of Congress,2018-09,1
2300,Library of Congress,2018-10,178
2301,Library of Congress,2018-11,259
2302,Library of Congress,2018-12,333
2303,Library of Congress,2019-01,601
2304,Library of Congress,2019-02,164
2305,Library of Congress,2019-03,372
2306,Library of Congress,2019-04,643
2307,Library of Congress,2019-05,116
2308,Library of Congress,2019-06,537
2309,Library of Congress,2019-07,774
2310,Library of Congress,2019-08,377
2311,Library of Congress,2019-09,284
2312,Library of Congress,2019-10,632
2313,Library of Congress,2019-11,445
2314,Library of Congress,2019-12,557
2315,Library of Congress,2020-01,608
2316,Library of Congress,2020-02,670
2317,Library of Congress,2020-03,279
2319,Missouri Botanical Garden,2006-12,1
2320,National Agricultural Library,2012-12,104
2321,National Agricultural Library,2013-01,1072
2322,National Agricultural Library,2013-02,1113
2323,National Agricultural Library,2013-03,951
2324,National Agricultural Library,2013-04,2185
2325,National Agricultural Library,2013-05,3971
2326,National Agricultural Library,2013-06,2538
2327,National Agricultural Library,2013-07,3838
2328,National Agricultural Library,2013-08,3161
2329,National Agricultural Library,2013-09,2190
2330,National Agricultural Library,2013-10,2106
2331,National Agricultural Library,2013-11,3625
2332,National Agricultural Library,2013-12,4284
2333,National Agricultural Library,2014-01,3639
2334,National Agricultural Library,2014-02,2661
2335,National Agricultural Library,2014-03,2938
2336,National Agricultural Library,2014-04,2482
2337,National Agricultural Library,2014-05,2573
2338,National Agricultural Library,2014-06,3383
2339,National Agricultural Library,2014-07,2675
2340,National Agricultural Library,2014-08,2986
2341,National Agricultural Library,2014-09,2168
2342,National Agricultural Library,2014-10,2285
2343,National Agricultural Library,2014-11,1863
2344,National Agricultural Library,2014-12,2803
2345,National Agricultural Library,2015-01,3251
2346,National Agricultural Library,2015-02,2289
2347,National Agricultural Library,2015-03,3180
